dispth;eth;comnum;vcount;modularity
0.01;10;151;96006;0.309889205319
0.01;10;10;96006;0.317269032381
0.01;15;227;94798;0.311341590416
0.01;15;28;94798;0.319091774495
0.01;20;315;92836;0.295062109959
0.01;20;56;92836;0.319482773078
0.01;25;354;90710;0.296658161556
0.01;25;78;90710;0.320790758138
0.01;30;393;88579;0.297113612484
0.01;30;94;88579;0.320572328829
0.01;35;428;84236;0.315500316707
0.01;35;91;84236;0.322379512245
0.01;40;418;76624;0.29786436564
0.01;40;97;76624;0.32122004953
0.01;45;381;68131;0.313836682282
0.01;45;83;68131;0.321145727373
0.01;50;388;61047;0.312701382843
0.01;50;99;61047;0.320009772543
0.01;55;367;55075;0.312936615078
0.01;55;86;55075;0.319391795496
0.01;60;348;50044;0.311194735201
0.01;60;77;50044;0.318514734083
0.01;65;320;45837;0.311282674474
0.01;65;78;45837;0.317672101212
0.01;70;315;42221;0.310969253857
0.01;70;82;42221;0.317212352268
0.01;75;316;38997;0.30889959714
0.01;75;75;38997;0.316197379312
0.01;80;296;36290;0.308648761819
0.01;80;78;36290;0.315634083513
0.01;85;304;33864;0.307805793264
0.01;85;84;33864;0.314697866648
0.01;90;286;31762;0.307235947629
0.01;90;84;31762;0.31425272089
0.01;95;285;29868;0.302203055398
0.01;95;82;29868;0.312943227218
0.01;100;272;28194;0.300727543003
0.01;100;77;28194;0.312614133163
0.01;105;266;26703;0.301448751671
0.01;105;74;26703;0.312096165594
0.01;110;236;25295;0.300131120475
0.01;110;63;25295;0.311650744849
0.01;115;240;24035;0.299517423533
0.01;115;65;24035;0.311083145997
0.01;120;227;22929;0.299386836475
0.01;120;65;22929;0.310786159199
0.01;125;220;21916;0.29911919447
0.01;125;65;21916;0.310352124065
0.01;130;215;20974;0.29872137023
0.01;130;57;20974;0.309956973813
0.01;135;208;20096;0.29830925553
0.01;135;53;20096;0.309699737423
0.01;140;200;19251;0.298948106696
0.01;140;50;19251;0.309910637597
0.01;145;196;18469;0.298518503409
0.01;145;49;18469;0.309478698688
0.01;150;188;17796;0.298610889904
0.01;150;52;17796;0.309405896229
0.01;155;178;17121;0.29830989127
0.01;155;45;17121;0.308960348269
0.01;160;173;16538;0.298157371635
0.01;160;50;16538;0.30892801511
0.01;165;167;15956;0.297851610249
0.01;165;48;15956;0.308687007917
0.01;170;156;15444;0.297812860629
0.01;170;47;15444;0.308477718215
0.01;175;153;14911;0.297299670431
0.01;175;47;14911;0.308206385661
0.01;180;154;14453;0.296071636239
0.01;180;43;14453;0.307921713416
0.01;185;151;14038;0.29603864409
0.01;185;45;14038;0.307717880542
0.01;190;147;13612;0.295860886694
0.01;190;44;13612;0.307385930539
0.01;195;153;13222;0.295123222394
0.01;195;38;13222;0.304558838469
0.01;200;159;12851;0.294904134015
0.01;200;44;12851;0.304745848602
0.015;10;280;84080;0.406316333938
0.015;10;66;84080;0.424849958373
0.015;10;65;84080;0.42490245717
0.015;15;403;80075;0.415403585633
0.015;15;137;80075;0.4337533176
0.015;20;517;76627;0.420375807388
0.015;20;195;76627;0.439304199157
0.015;25;591;74147;0.424803696299
0.015;25;236;74147;0.443001724805
0.015;25;235;74147;0.443003580684
0.015;30;634;71931;0.428066616114
0.015;30;257;71931;0.445997996864
