dispth;eth;comnum;vcount;modularity
0.01;10;349;92246;0.336239542906
0.01;10;61;92246;0.343320354376
0.01;15;463;82403;0.339269426756
0.01;15;108;82403;0.345375539663
0.01;15;107;82403;0.345376358754
0.01;20;408;62615;0.339008133111
0.01;20;96;62615;0.344979643213
0.01;25;379;48766;0.337272641083
0.01;25;86;48766;0.344137039568
0.01;30;332;39702;0.336342805835
0.01;30;78;39702;0.34316075896
0.01;35;321;33351;0.335879738802
0.01;35;86;33351;0.342722309494
0.01;40;292;28742;0.335693988434
0.01;40;78;28742;0.342011477285
0.01;45;271;25056;0.334771707753
0.01;45;80;25056;0.341186205553
0.01;50;260;22124;0.334171467921
0.01;50;79;22124;0.340611151992
0.01;55;244;19930;0.333156234705
0.01;55;74;19930;0.339623240006
0.01;60;229;17977;0.333355515184
0.01;60;76;17977;0.339663126783
0.01;65;221;16446;0.328166587977
0.01;65;76;16446;0.339264192121
0.01;70;208;15116;0.328686159456
0.01;70;69;15116;0.339359508987
0.01;75;198;13969;0.328166323002
0.01;75;62;13969;0.338806006352
0.01;80;193;12991;0.328115529195
0.01;80;60;12991;0.33896830898
0.01;85;183;12114;0.328194345011
0.01;85;54;12114;0.339134723149
0.01;90;178;11345;0.328140118104
0.01;90;52;11345;0.3392026439
0.01;95;168;10646;0.328192202187
0.01;95;49;10646;0.338961481462
0.01;100;155;10021;0.328707238021
0.01;100;48;10021;0.339263784098
0.01;105;154;9511;0.328358551574
0.01;105;46;9511;0.339506880496
0.01;110;144;8994;0.328712262101
0.01;110;41;8994;0.339956797479
0.01;115;136;8549;0.327610750891
0.01;115;39;8549;0.338918881635
0.01;115;38;8549;0.339455543109
0.01;120;135;8151;0.326068935406
0.01;120;39;8151;0.338591743023
0.01;120;38;8151;0.339102541837
0.01;125;132;7773;0.325794778243
0.01;125;37;7773;0.338209403803
0.01;125;36;7773;0.338725060905
0.01;130;129;7428;0.326029973685
0.01;130;38;7428;0.339005958311
0.01;135;122;7131;0.32577357335
0.01;135;37;7131;0.338135034294
0.01;135;36;7131;0.33865238492
0.01;140;121;6848;0.325977752354
0.01;140;36;6848;0.338993629298
0.01;145;122;6625;0.326575114083
0.01;145;33;6625;0.339633649274
0.01;150;115;6368;0.326612738172
0.01;150;32;6368;0.337291071331
0.01;155;119;6142;0.323129264836
0.01;155;35;6142;0.335831822405
0.01;155;34;6142;0.33627663743
0.01;160;113;5942;0.322421682865
0.01;160;33;5942;0.334819974874
0.01;160;32;5942;0.335248537273
0.01;165;117;5733;0.320718581725
0.01;165;31;5733;0.333661185313
0.01;165;30;5733;0.334059957576
0.01;170;112;5533;0.320986876146
0.01;170;29;5533;0.33381559368
0.01;170;28;5533;0.334197169486
0.01;175;110;5351;0.321010625876
0.01;175;29;5351;0.333641913332
0.01;175;28;5351;0.333948866402
0.01;180;102;5181;0.321901984489
0.01;180;25;5181;0.334498293138
0.01;185;91;5021;0.325192609331
0.01;185;24;5021;0.335584777881
0.01;190;96;4872;0.323094843789
0.01;190;24;4872;0.334942618743
0.01;195;94;4731;0.323239322559
0.01;195;23;4731;0.335112692505
0.01;200;96;4600;0.322933015697
0.01;200;23;4600;0.335735983122
0.015;10;585;77061;0.450854688209
0.015;10;217;77061;0.468364371915
0.015;10;216;77061;0.468365203892
0.015;15;690;67589;0.459545765503
0.015;15;275;67589;0.477090001172
0.015;15;272;67589;0.477105107569
0.015;20;597;50912;0.473358165085
0.015;20;244;50912;0.482293924374
0.015;20;243;50912;0.482303494784
0.015;25;509;39392;0.478402434102
0.015;25;197;39392;0.485998694721
0.015;25;196;39392;0.486004476095
0.015;30;446;31776;0.480066178969
0.015;30;170;31776;0.487652800647
0.015;30;169;31776;0.487659455802
0.015;35;423;26565;0.482382937373
0.015;35;165;26565;0.489621957238
0.015;40;375;22757;0.482494767846
0.015;40;152;22757;0.49035347562
0.015;45;349;19709;0.482818280143
0.015;45;144;19709;0.49092378636
0.015;50;334;17335;0.483829527828
0.015;50;139;17335;0.491250550059
0.015;55;294;15546;0.475724169659
0.015;55;126;15546;0.493381968535
0.015;55;125;15546;0.493383323249
0.015;60;259;13963;0.483683814808
0.015;60;119;13963;0.493662283942
0.015;60;118;13963;0.493663250766
0.015;65;247;12719;0.486775328845
0.015;65;109;12719;0.495836003033
0.015;70;244;11657;0.489091734367
0.015;70;102;11657;0.496929514433
0.015;70;101;11657;0.496930711411
0.015;75;233;10735;0.489983975993
0.015;75;99;10735;0.497947295779
0.015;80;231;9950;0.490984812224
0.015;80;99;9950;0.499137466596
0.015;85;210;9221;0.492372470772
0.015;85;93;9221;0.500384802742
0.015;90;214;8630;0.493502548293
0.015;90;93;8630;0.501667126886
0.015;95;204;8052;0.492531182457
0.015;95;93;8052;0.502217048367
0.015;100;185;7553;0.494429143372
0.015;100;90;7553;0.502756585863
0.015;100;89;7553;0.503520650179
0.015;105;179;7145;0.49606553003
0.015;105;90;7145;0.504605814268
0.015;105;88;7145;0.505503895953
0.015;110;167;6734;0.497611590188
0.015;110;81;6734;0.506171857472
0.015;110;80;6734;0.506981741921
0.015;115;164;6399;0.497008710229
0.015;115;77;6399;0.505678808231
0.015;115;76;6399;0.506439288272
0.015;120;148;6092;0.500508494391
0.015;120;68;6092;0.508451575635
0.015;120;67;6092;0.508542484844
0.015;125;145;5810;0.500096179236
0.015;125;66;5810;0.508661934595
0.015;125;64;5810;0.509433916702
0.015;130;148;5538;0.500614894899
0.015;130;68;5538;0.509556926498
0.015;130;66;5538;0.510294598532
0.015;135;147;5321;0.501760797975
0.015;135;65;5321;0.510277639306
0.015;135;63;5321;0.510968175828
0.015;140;149;5098;0.502857283118
0.015;140;62;5098;0.511530819963
0.015;140;60;5098;0.512184825365
0.015;145;149;4916;0.503366737866
0.015;145;62;4916;0.511939250237
0.015;145;60;4916;0.512584086693
0.015;150;143;4723;0.499851021181
0.015;150;60;4723;0.508851242635
0.015;150;58;4723;0.509474447224
0.015;155;134;4535;0.500591084117
0.015;155;57;4535;0.509309438656
0.015;155;55;4535;0.509942806979
0.015;160;127;4375;0.49948426294
0.015;160;55;4375;0.508044134981
0.015;160;53;4375;0.508674800574
0.015;165;124;4212;0.499420487198
0.015;165;50;4212;0.508022581559
0.015;165;49;4212;0.508055002523
0.015;170;118;4054;0.499867250185
0.015;170;48;4054;0.508490623517
0.015;175;119;3924;0.498759948798
0.015;175;47;3924;0.508225722576
0.015;180;114;3794;0.502032674477
0.015;180;42;3794;0.510602096766
0.015;185;117;3682;0.502079805528
0.015;185;43;3682;0.512048323585
0.015;190;114;3550;0.50374874012
0.015;190;39;3550;0.512847792346
0.015;195;108;3453;0.491247545714
0.015;195;38;3453;0.513116768964
0.015;195;37;3453;0.513930377241
0.015;200;105;3354;0.492082943469
0.015;200;39;3354;0.514048018379
0.015;200;38;3354;0.514761048229
0.02;10;700;68495;0.523128608062
0.02;10;248;68495;0.531932988673
0.02;10;247;68495;0.531933590228
0.02;15;848;59291;0.532874059632
0.02;15;316;59291;0.542966142454
0.02;15;312;59291;0.542976904076
0.02;20;751;44396;0.538322390309
0.02;20;279;44396;0.549533572783
0.02;20;272;44396;0.5495425188
0.02;25;638;34188;0.541253213444
0.02;25;224;34188;0.552620722639
0.02;25;222;34188;0.552624290864
0.02;30;561;27549;0.543355571632
0.02;30;192;27549;0.555306925051
0.02;30;190;27549;0.555309122941
0.02;35;488;22966;0.543459832889
0.02;35;185;22966;0.556744528185
0.02;35;183;22966;0.556747058466
0.02;40;451;19625;0.546983570232
0.02;40;175;19625;0.559267765267
0.02;40;173;19625;0.559284400976
0.02;45;399;16954;0.547170258704
0.02;45;157;16954;0.559677220252
0.02;45;156;16954;0.559692229964
0.02;50;376;14905;0.548438090111
0.02;50;148;14905;0.560539062112
0.02;50;146;14905;0.560601613558
0.02;55;336;13352;0.550543250856
0.02;55;142;13352;0.563112239575
0.02;55;141;13352;0.563142146443
0.02;60;300;11969;0.551572022593
0.02;60;130;11969;0.564742957146
0.02;60;129;11969;0.564789050995
0.02;65;285;10903;0.551736511324
0.02;65;122;10903;0.566638107295
0.02;65;121;10903;0.566703080321
0.02;70;268;9994;0.554708987858
0.02;70;115;9994;0.568261878329
0.02;70;114;9994;0.568340627323
0.02;75;253;9175;0.554573991778
0.02;75;107;9175;0.569452852053
0.02;75;105;9175;0.569584843983
0.02;80;246;8481;0.554949633919
0.02;80;106;8481;0.57102688123
0.02;80;103;8481;0.571176518376
0.02;85;234;7880;0.556451383398
0.02;85;105;7880;0.572201390924
0.02;85;103;7880;0.572352983987
0.02;90;234;7354;0.559033506297
0.02;90;106;7354;0.573299047572
0.02;90;105;7354;0.573484726568
0.02;95;224;6857;0.559712593851
0.02;95;103;6857;0.574603196251
0.02;95;102;6857;0.574705369956
0.02;100;209;6432;0.561189044746
0.02;100;101;6432;0.575618043774
0.02;100;100;6432;0.575727568916
0.02;105;203;6083;0.563242227615
0.02;105;102;6083;0.578083734265
0.02;105;100;6083;0.578326089639
0.02;110;192;5733;0.564611374452
0.02;110;94;5733;0.579708460425
0.02;110;92;5733;0.579961446055
0.02;115;186;5440;0.565186874578
0.02;115;87;5440;0.579338795631
0.02;115;85;5440;0.57957664397
0.02;120;169;5167;0.569385076104
0.02;120;76;5167;0.581057017058
0.02;120;72;5167;0.581354277106
0.02;125;167;4926;0.568832716468
0.02;125;76;4926;0.582159148877
0.02;125;72;4926;0.582421985678
0.02;130;174;4711;0.569074818982
0.02;130;78;4711;0.58296818886
0.02;130;73;4711;0.58351943107
0.02;135;166;4501;0.569829645655
0.02;135;74;4501;0.583492694575
0.02;135;69;4501;0.584035502313
0.02;140;161;4312;0.571437882284
0.02;140;72;4312;0.58493619789
0.02;140;68;4312;0.585460051945
0.02;145;159;4157;0.572958530557
