dispth;eth;comnum;vcount;modularity
0.01;10;195;92685;0.350978803109
0.01;10;41;92685;0.354109993536
0.01;15;350;87995;0.352345539207
0.01;15;93;87995;0.354816722555
0.01;15;92;87995;0.354817354679
0.01;20;412;81720;0.353072801696
0.01;20;112;81720;0.355294333266
0.01;25;426;68269;0.350821460241
0.01;25;105;68269;0.353430389745
0.01;30;373;55814;0.34988309885
0.01;30;98;55814;0.352619316409
0.01;35;370;46787;0.348679633905
0.01;35;91;46787;0.352151525833
0.01;40;342;40121;0.347798682723
0.01;40;89;40121;0.351297213738
0.01;45;303;34894;0.347623371017
0.01;45;80;34894;0.350899534225
0.01;45;79;34894;0.350899872165
0.01;50;279;30793;0.34730549092
0.01;50;75;30793;0.350590270746
0.01;55;264;27507;0.346723933785
0.01;55;68;27507;0.349931138135
0.01;60;242;24948;0.346659738769
0.01;60;65;24948;0.349965197253
0.01;65;236;22655;0.339795165727
0.01;65;66;22655;0.348912464678
0.01;70;222;20717;0.339533602965
0.01;70;64;20717;0.348931874846
0.01;75;210;19058;0.3399802535
0.01;75;61;19058;0.34877257615
0.01;80;199;17586;0.338555857934
0.01;80;57;17586;0.347570698818
0.01;85;181;16375;0.33946215442
0.01;85;52;16375;0.347695125877
0.01;90;178;15307;0.338255725458
0.01;90;54;15307;0.3479509724
0.01;95;170;14381;0.338170595003
0.01;95;50;14381;0.348346359276
0.01;100;165;13570;0.338078655142
0.01;100;55;13570;0.348199835075
0.01;105;159;12809;0.33874486731
0.01;105;51;12809;0.348185920428
0.01;110;146;12128;0.338709904544
0.01;110;48;12128;0.348206187902
0.01;115;148;11513;0.338805167474
0.01;115;47;11513;0.348574990605
0.01;120;146;10981;0.338131072114
0.01;120;43;10981;0.348256605276
0.01;125;132;10411;0.338154993518
0.01;125;41;10411;0.34755677419
0.01;130;127;9940;0.338143869069
0.01;130;41;9940;0.348436334491
0.01;135;121;9520;0.337695778343
0.01;135;39;9520;0.348080410481
0.01;140;118;9107;0.337589578994
0.01;140;35;9107;0.348087870838
0.01;145;112;8739;0.33743506302
0.01;145;36;8739;0.348576932317
0.01;150;112;8374;0.337873561099
0.01;150;32;8374;0.348888863204
0.01;155;109;8041;0.338300457381
0.01;155;34;8041;0.349123501476
0.01;160;103;7741;0.337603297323
0.01;160;36;7741;0.347889532806
0.01;165;96;7440;0.338075965868
0.01;165;34;7440;0.348716048634
0.01;170;99;7192;0.338245363846
0.01;170;32;7192;0.348940141362
0.01;175;96;6955;0.33894657305
0.01;175;28;6955;0.348051107502
0.01;180;93;6718;0.339668619474
0.01;180;26;6718;0.348238845844
0.01;185;90;6511;0.339656991533
0.01;185;23;6511;0.348247433327
0.01;190;90;6312;0.338465338603
0.01;190;23;6312;0.348288051764
0.01;190;22;6312;0.348306943043
0.01;195;82;6124;0.339412392291
0.01;195;22;6124;0.349443654218
0.01;200;78;5942;0.339194030264
0.01;200;20;5942;0.348759894501
0.01;200;19;5942;0.348787996293
0.015;10;330;76641;0.428861501614
0.015;10;123;76641;0.45795043818
0.015;10;122;76641;0.45795180989
0.015;15;463;71318;0.436907203162
0.015;15;209;71318;0.464948712271
