dispth;eth;comnum;vcount;modularity
0.01;10;209;93569;0.353477544486
0.01;10;37;93569;0.354696816895
0.01;15;314;89017;0.355293739283
0.01;15;78;89017;0.356987725165
0.01;15;77;89017;0.356988457289
0.01;20;409;85631;0.353539229561
0.01;20;113;85631;0.357739658218
0.01;20;112;85631;0.357740035934
0.01;25;447;80501;0.353590083762
0.01;25;132;80501;0.358106407647
0.01;25;131;80501;0.358106598931
0.01;30;439;69582;0.353604056867
0.01;30;116;69582;0.358068804624
0.01;30;115;69582;0.358068960672
0.01;35;397;59009;0.352695488194
0.01;35;104;59009;0.357235255688
0.01;40;360;50743;0.351678632487
0.01;40;106;50743;0.356497496786
0.01;45;345;44397;0.351118751366
0.01;45;91;44397;0.356049507775
0.01;50;330;39215;0.350458774198
0.01;50;82;39215;0.355616012706
0.01;55;315;35126;0.350372101074
0.01;55;79;35126;0.355554793534
0.01;55;78;35126;0.355556505977
0.01;60;301;31733;0.350203330366
0.01;60;83;31733;0.355305616138
0.01;60;82;31733;0.355307077073
0.01;65;272;28919;0.349820631708
0.01;65;78;28919;0.35524139703
0.01;65;76;28919;0.355310498147
0.01;70;264;26498;0.349331684103
0.01;70;81;26498;0.354818676727
0.01;70;80;26498;0.354818847612
0.01;75;232;24467;0.350663375399
0.01;75;69;24467;0.355626560507
0.01;80;231;22694;0.350070263884
0.01;80;67;22694;0.355284716174
0.01;85;217;21046;0.350350607247
0.01;85;66;21046;0.355574958767
0.01;90;219;19738;0.350461270618
0.01;90;67;19738;0.35576716866
0.01;95;206;18469;0.350439979096
0.01;95;65;18469;0.355970933447
0.01;100;204;17383;0.349417906395
0.01;100;65;17383;0.355438993993
0.01;100;64;17383;0.355525947016
0.01;105;180;16406;0.353599695026
0.01;105;59;16406;0.356546000162
0.01;110;170;15528;0.353782112441
0.01;110;57;15528;0.356646619535
0.01;115;166;14753;0.354014679018
0.01;115;52;14753;0.356995530157
0.01;120;159;14048;0.353928442052
0.01;120;54;14048;0.357018450396
0.01;125;159;13400;0.349997296142
0.01;125;53;13400;0.356156344101
0.01;130;155;12790;0.34962510115
0.01;130;53;12790;0.355932664089
0.01;135;137;12231;0.350666864065
0.01;135;42;12231;0.35729577546
0.01;140;126;11699;0.350883314832
0.01;140;41;11699;0.357547409303
0.01;145;121;11250;0.354664968241
0.01;145;34;11250;0.35765363256
0.01;150;119;10811;0.353771203566
0.01;150;39;10811;0.357549725909
0.01;155;113;10401;0.350319551394
0.01;155;41;10401;0.357652884199
0.01;155;40;10401;0.357654460456
0.01;160;118;10001;0.350713625072
0.01;160;45;10001;0.358437659289
0.01;160;44;10001;0.358439377154
0.01;165;121;9621;0.351187075833
0.01;165;41;9621;0.357405477168
0.01;165;40;9621;0.357406047395
0.01;170;118;9285;0.351286454907
0.01;170;40;9285;0.357553372613
0.01;175;124;8983;0.351354044265
0.01;175;42;8983;0.357677743905
0.01;180;122;8692;0.351477090947
0.01;180;43;8692;0.357915513312
0.01;185;115;8422;0.351523824458
0.01;185;41;8422;0.358162843871
0.01;190;110;8166;0.352050977318
0.01;190;37;8166;0.358160091117
0.01;195;107;7915;0.352133309605
0.01;195;34;7915;0.358477191154
0.01;200;113;7675;0.347483537201
0.01;200;32;7675;0.357957524128
0.01;200;31;7675;0.358191753699
0.015;10;282;76758;0.43863703401
0.015;10;108;76758;0.450322821595
0.015;15;401;71670;0.442953683359
0.015;15;200;71670;0.458482523054
0.015;20;509;68085;0.447351196279
0.015;20;235;68085;0.463312426844
0.015;25;565;63784;0.445836565446
0.015;25;243;63784;0.464407451338
0.015;30;561;55238;0.454294421599
0.015;30;230;55238;0.468808659775
0.015;30;229;55238;0.468808679201
0.015;35;531;46757;0.454288631053
0.015;35;205;46757;0.470075392241
0.015;40;458;40118;0.455938037708
0.015;40;198;40118;0.47066501009
0.015;40;197;40118;0.470665291009
0.015;45;419;35000;0.456660423515
0.015;45;178;35000;0.471411363046
0.015;50;410;30765;0.45728061148
0.015;50;164;30765;0.472394366235
0.015;55;380;27436;0.458016641809
0.015;55;146;27436;0.473381712822
0.015;60;357;24714;0.458721541507
0.015;60;134;24714;0.474135868586
0.015;65;329;22462;0.458568097521
0.015;65;130;22462;0.473901264113
0.015;65;128;22462;0.474847516748
0.015;70;321;20576;0.466488661331
0.015;70;122;20576;0.478475345911
0.015;70;121;20576;0.4789842579
0.015;75;308;18942;0.466401518022
0.015;75;115;18942;0.479698919375
0.015;75;114;18942;0.479700006886
0.015;80;290;17531;0.468163851765
0.015;80;113;17531;0.480871398412
0.015;80;112;17531;0.480872556159
0.015;85;277;16221;0.461303079994
0.015;85;105;16221;0.477712970513
0.015;85;103;16221;0.477755662025
0.015;90;259;15209;0.459334429438
0.015;90;106;15209;0.47712033413
0.015;90;104;15209;0.477765310688
0.015;95;256;14241;0.459507123558
0.015;95;103;14241;0.477947259742
0.015;95;102;14241;0.478521360827
0.015;100;235;13341;0.466164404557
0.015;100;105;13341;0.479109529127
0.015;100;104;13341;0.479617603135
0.015;105;219;12549;0.46486275695
0.015;105;99;12549;0.478970578387
0.015;105;98;12549;0.479167090467
0.015;110;213;11860;0.466135049684
0.015;110;95;11860;0.480095855894
0.015;110;94;11860;0.480265422336
0.015;115;205;11233;0.467075960067
0.015;115;85;11233;0.4833263734
0.015;120;198;10684;0.474379944038
0.015;120;86;10684;0.484741472488
0.015;120;85;10684;0.48499083371
0.015;125;202;10161;0.469786850195
0.015;125;84;10161;0.482939494637
0.015;130;190;9679;0.470585451359
0.015;130;82;9679;0.483498881469
0.015;135;176;9225;0.471114132038
0.015;135;73;9225;0.484475301122
0.015;140;171;8807;0.47181159426
0.015;140;74;8807;0.485020838604
0.015;140;73;8807;0.485021480586
0.015;145;168;8469;0.47360444404
0.015;145;72;8469;0.48616903545
0.015;150;170;8135;0.478016120482
0.015;150;70;8135;0.488426107639
0.015;150;68;8135;0.4887844621
0.015;155;163;7799;0.472122412794
0.015;155;67;7799;0.485954407969
0.015;155;65;7799;0.486121037915
0.015;160;161;7480;0.472580567893
0.015;160;65;7480;0.486536192554
0.015;160;64;7480;0.486540368302
0.015;165;160;7190;0.475252156684
0.015;165;61;7190;0.488023313566
0.015;165;60;7190;0.488026163003
0.015;170;157;6928;0.474476945641
0.015;170;60;6928;0.486840235927
0.015;175;159;6700;0.474840571653
0.015;175;57;6700;0.487395200407
0.015;180;155;6476;0.477308311472
0.015;180;58;6476;0.48866956571
0.015;185;150;6284;0.47781743034
0.015;185;59;6284;0.48952121954
0.015;190;143;6078;0.477955357588
0.015;190;55;6078;0.488718596694
0.015;195;150;5891;0.484150870661
0.015;195;56;5891;0.49321178738
0.015;200;143;5711;0.484123309591
0.015;200;51;5711;0.493393854235
0.02;10;320;67179;0.487467658812
0.02;10;89;67179;0.498633298399
0.02;15;477;61799;0.497139253623
0.02;15;163;61799;0.507239511286
0.02;15;162;61799;0.507889875861
0.02;20;620;57964;0.497357209486
0.02;20;223;57964;0.510990503053
0.02;20;222;57964;0.511291206244
0.02;25;686;53923;0.502708060269
0.02;25;238;53923;0.515060787067
0.02;25;237;53923;0.515060872769
0.02;30;677;46758;0.50475755839
0.02;30;252;46758;0.517359254918
0.02;35;602;39543;0.506685762391
0.02;35;224;39543;0.51842013295
0.02;35;223;39543;0.518421415273
0.02;40;498;33824;0.5051960057
0.02;40;196;33824;0.517753154871
0.02;40;192;33824;0.517819558116
0.02;45;468;29469;0.505460108062
0.02;45;184;29469;0.518868118242
0.02;45;181;29469;0.518933832945
0.02;50;451;25881;0.505653368545
0.02;50;169;25881;0.519734774613
0.02;50;168;25881;0.519808469877
0.02;55;413;23034;0.505802878246
0.02;55;161;23034;0.520997094553
0.02;55;160;23034;0.52108192858
0.02;60;391;20773;0.50720653386
0.02;60;149;20773;0.521767877525
0.02;60;147;20773;0.521909851578
0.02;65;362;18820;0.507925545476
0.02;65;152;18820;0.522376095906
0.02;65;150;18820;0.522496892905
0.02;70;341;17219;0.509687252012
0.02;70;137;17219;0.523370548708
0.02;70;135;17219;0.523536877612
0.02;75;329;15833;0.510318352829
0.02;75;127;15833;0.524284497126
0.02;75;125;15833;0.524472017158
0.02;80;322;14639;0.508379279087
0.02;80;127;14639;0.525265702989
0.02;80;125;14639;0.525334947567
0.02;85;318;13528;0.510198037583
0.02;85;115;13528;0.526707639771
0.02;90;300;12701;0.510271638489
0.02;90;116;12701;0.527046322625
0.02;95;295;11863;0.509784529181
0.02;95;119;11863;0.527550072456
0.02;100;285;11120;0.510808736789
0.02;100;119;11120;0.527954098841
0.02;100;117;11120;0.528021375985
0.02;105;267;10446;0.510756549597
0.02;105;110;10446;0.528866644987
0.02;110;256;9862;0.511368765691
0.02;110;108;9862;0.529448367747
0.02;115;245;9331;0.5121563259
0.02;115;102;9331;0.529854525707
0.02;120;236;8878;0.513227979583
0.02;120;92;8878;0.530506934662
0.02;120;91;8878;0.53051377239
0.02;125;232;8438;0.513274783669
0.02;125;88;8438;0.53145091706
0.02;130;214;8032;0.512593372735
0.02;130;83;8032;0.530845798737
0.02;130;82;8032;0.531235758694
0.02;135;197;7656;0.5174935285
0.02;135;76;7656;0.532605488884
0.02;140;195;7306;0.516749941631
0.02;140;80;7306;0.53245504864
0.02;140;79;7306;0.532784318731
0.02;145;199;7010;0.515538116976
0.02;145;79;7010;0.534945274219
0.02;150;188;6731;0.518906495526
0.02;150;75;6731;0.53376391042
0.02;150;74;6731;0.533790799777
0.02;155;187;6441;0.519066644458
0.02;155;76;6441;0.534525372575
0.02;160;181;6187;0.516978427498
0.02;160;74;6187;0.534555898947
0.02;165;181;5953;0.516456888669
0.02;165;73;5953;0.535097113026
0.02;165;71;5953;0.53523250095
0.02;170;178;5731;0.515312777347
0.02;170;75;5731;0.5361798835
0.02;170;73;5731;0.536345368269
0.02;175;177;5528;0.518639897471
0.02;175;74;5528;0.53689341088
0.02;180;169;5354;0.518049443371
0.02;180;73;5354;0.537318653636
0.02;185;169;5188;0.518396422196
0.02;185;74;5188;0.538487786111
0.02;190;163;5022;0.519004381219
0.02;190;70;5022;0.539091511198
0.02;195;157;4854;0.520386680765
0.02;195;65;4854;0.540280247768
0.02;200;152;4695;0.520193724921
