dispth;eth;comnum;vcount;modularity
0.01;10;279;88934;0.371044973046
0.01;10;81;88934;0.371358421906
0.01;15;400;84005;0.37472488542
0.01;15;118;84005;0.375311197714
0.01;20;423;72606;0.375511621078
0.01;20;147;72606;0.376090441076
0.01;25;386;57478;0.374594881994
0.01;25;124;57478;0.375289218492
0.01;30;334;46560;0.374425900492
0.01;30;101;46560;0.374931274574
0.01;35;296;38882;0.373694725608
0.01;35;97;38882;0.374427680888
0.01;40;283;33214;0.373261269743
0.01;40;88;33214;0.373874069846
0.01;45;257;28870;0.37304292636
0.01;45;80;28870;0.373709647718
0.01;50;241;25524;0.367852327982
0.01;50;71;25524;0.370169559963
0.01;55;207;22776;0.373577790943
0.01;55;65;22776;0.374557272417
0.01;60;185;20538;0.374137247652
0.01;60;65;20538;0.375049972495
0.01;65;177;18697;0.374612354573
0.01;65;60;18697;0.375490006684
0.01;70;183;17105;0.371173246528
0.01;70;55;17105;0.375868037581
0.01;75;173;15828;0.371633560663
0.01;75;49;15828;0.376361511042
0.01;80;163;14645;0.376348780528
0.01;80;48;14645;0.377370070412
0.01;85;146;13639;0.37597427888
0.01;85;46;13639;0.377232328129
0.01;90;142;12762;0.376616450084
0.01;90;45;12762;0.377662194161
0.01;95;134;11955;0.377847019279
0.01;95;48;11955;0.378835152461
0.01;100;124;11245;0.378613985172
0.01;100;45;11245;0.379448000418
0.01;105;124;10582;0.378978065349
0.01;105;41;10582;0.379996033086
0.01;110;128;10047;0.379478011418
0.01;110;40;10047;0.380549769468
0.01;115;124;9526;0.380084758371
0.01;115;40;9526;0.381182279745
0.01;120;123;9074;0.380670486255
0.01;120;36;9074;0.381842899274
0.01;125;120;8658;0.38082269729
0.01;125;38;8658;0.381983039928
0.01;130;115;8232;0.381408496963
0.01;130;39;8232;0.382543627192
0.01;135;118;7880;0.381820560084
0.01;135;40;7880;0.382991053245
0.01;140;113;7558;0.382761103991
0.01;140;39;7558;0.383853381845
0.01;145;109;7227;0.383392792514
0.01;145;36;7227;0.384550910712
0.01;150;108;6933;0.384060061379
0.01;150;35;6933;0.385227698858
0.01;155;103;6676;0.384551845649
0.01;155;33;6676;0.385677581685
0.01;160;106;6422;0.384759915597
0.01;160;30;6422;0.385999382225
0.01;160;29;6422;0.386017361125
0.01;165;104;6180;0.385090641264
0.01;165;29;6180;0.386351212003
0.01;165;28;6180;0.386362908303
0.01;170;93;5967;0.385637308381
0.01;170;26;5967;0.386810941917
0.01;175;85;5767;0.378532298835
0.01;175;29;5767;0.385352564108
0.01;180;86;5577;0.378321860606
0.01;180;27;5577;0.387024829117
0.01;185;86;5376;0.381098175568
0.01;185;26;5376;0.386599389647
0.01;190;83;5203;0.38156076874
0.01;190;24;5203;0.386994957243
0.01;195;80;5043;0.376346554628
0.01;195;23;5043;0.391154639758
0.01;200;79;4883;0.375624675205
0.01;200;25;4883;0.389956124184
0.015;10;467;71120;0.438015855706
0.015;10;205;71120;0.454826624426
0.015;15;575;66009;0.444409426199
0.015;15;267;66009;0.469442534274
0.015;20;573;57020;0.447384943513
0.015;20;267;57020;0.472338839869
0.015;25;522;45134;0.446893448238
0.015;25;236;45134;0.474780494918
0.015;25;234;45134;0.474891942514
0.015;30;423;36395;0.447302282148
0.015;30;185;36395;0.475610873246
0.015;30;184;36395;0.475714637497
0.015;35;382;30227;0.453695168287
0.015;35;172;30227;0.476883494109
0.015;35;171;30227;0.476962826758
