dispth;eth;comnum;vcount;modularity
0.01;10;276;94788;0.324486825049
0.01;10;21;94788;0.332919234362
0.01;15;356;91474;0.329483167235
0.01;15;64;91474;0.336884540029
0.01;20;449;86164;0.331053936916
0.01;20;96;86164;0.338149241839
0.01;20;95;86164;0.338149959943
0.01;25;444;72781;0.331877109033
0.01;25;91;72781;0.338517251791
0.01;30;404;60158;0.329741784692
0.01;30;96;60158;0.337434192286
0.01;35;373;50715;0.329868039646
0.01;35;80;50715;0.336729607593
0.01;40;350;43668;0.329072313072
0.01;40;74;43668;0.336112219948
0.01;45;325;38329;0.328567535208
0.01;45;82;38329;0.335528383357
0.01;50;311;34035;0.327553760582
0.01;50;86;34035;0.334620028507
0.01;55;287;30549;0.327846640768
0.01;55;75;30549;0.333671164842
0.01;60;275;27709;0.327812537217
0.01;60;77;27709;0.333699028819
0.01;65;267;25330;0.326816236858
0.01;65;77;25330;0.332959854394
0.01;70;257;23294;0.32587229335
0.01;70;80;23294;0.332599694259
0.01;75;241;21507;0.326017960238
0.01;75;73;21507;0.332754414009
0.01;80;241;20058;0.323876738543
0.01;80;74;20058;0.33187508317
0.01;85;233;18713;0.320284945889
0.01;85;68;18713;0.331168243291
0.01;90;216;17543;0.319953424399
0.01;90;68;17543;0.330780731222
0.01;95;203;16468;0.320219079673
0.01;95;59;16468;0.330441062509
0.01;100;200;15563;0.319327954891
0.01;100;61;15563;0.329993731388
0.01;105;194;14704;0.320169086372
0.01;105;57;14704;0.330213383441
0.01;110;193;13942;0.31948887942
0.01;110;53;13942;0.330094084403
0.01;115;188;13216;0.318951505557
0.01;115;52;13216;0.329450464279
0.01;120;181;12616;0.319878256953
0.01;120;50;12616;0.329941440106
0.01;125;178;12047;0.319817675709
0.01;125;49;12047;0.330004123318
0.01;130;170;11518;0.319936175733
0.01;130;46;11518;0.33001757668
0.01;135;163;11065;0.319951426108
0.01;135;47;11065;0.33034296512
0.01;140;159;10580;0.319600244373
0.01;140;48;10580;0.330223476112
0.01;145;155;10203;0.318105043802
0.01;145;43;10203;0.330012601028
