dispth;eth;comnum;vcount;modularity
0.01;10;398;71595;0.379809780873
0.01;10;123;71595;0.38359430777
0.01;15;318;45800;0.377521972801
0.01;15;99;45800;0.380985250765
0.01;20;257;32328;0.376622488145
0.01;20;79;32328;0.380316813312
0.01;25;215;24736;0.376537641498
0.01;25;55;24736;0.380242692489
0.01;30;176;19743;0.374753630906
0.01;30;49;19743;0.378438660172
0.01;35;153;16403;0.369332573982
0.01;35;40;16403;0.379105655543
0.01;35;39;16403;0.379114388913
0.01;40;141;13918;0.369947448842
0.01;40;40;13918;0.380047280621
0.01;40;39;13918;0.380054625744
0.01;45;131;12130;0.370498584792
0.01;45;38;12130;0.381122838811
0.01;50;122;10660;0.371196889724
0.01;50;34;10660;0.38185743671
0.01;55;120;9483;0.371798563956
0.01;55;30;9483;0.382902645647
0.01;60;121;8548;0.372418094801
0.01;60;32;8548;0.383462180255
0.01;65;102;7768;0.37890748674
0.01;65;28;7768;0.385844224873
0.01;70;99;7097;0.374538049419
0.01;70;31;7097;0.385059660703
0.01;75;87;6499;0.375076944951
0.01;75;28;6499;0.386453831344
0.01;80;86;6035;0.376741521401
0.01;80;31;6035;0.385619227141
0.01;85;81;5589;0.383687789359
0.01;85;29;5589;0.391032001896
0.01;90;84;5242;0.377090520167
0.01;90;31;5242;0.38899675817
0.01;95;78;4903;0.377825535302
0.01;95;29;4903;0.390827895124
0.01;100;76;4598;0.378949187892
0.01;100;28;4598;0.391181112691
0.01;100;27;4598;0.391183061783
0.01;105;71;4356;0.375888606662
0.01;105;25;4356;0.393355768799
0.01;110;72;4105;0.386717992698
0.01;110;24;4105;0.394371728363
0.01;115;68;3882;0.379246376577
0.01;115;19;3882;0.391316885646
0.01;120;66;3697;0.371236055856
0.01;120;17;3697;0.390716449413
0.01;125;61;3509;0.380712262168
0.01;125;19;3509;0.392979352085
0.01;130;56;3338;0.379579047732
0.01;130;19;3338;0.395388398599
0.01;135;57;3177;0.380885796253
0.01;135;17;3177;0.395483052304
0.01;140;55;3041;0.385258273041
0.01;140;19;3041;0.396564030376
0.01;145;53;2924;0.386141443106
0.01;145;19;2924;0.397001967337
0.01;150;52;2804;0.388484669507
0.01;150;19;2804;0.397624353845
0.01;155;51;2698;0.386142685877
0.01;155;20;2698;0.399234066318
0.01;160;52;2591;0.386851945294
0.01;160;21;2591;0.400206447931
0.01;165;54;2518;0.38802166037
