dispth;eth;comnum;vcount;modularity
0.01;10;151;94408;0.351792296432
0.01;10;25;94408;0.354441256866
0.01;15;276;90472;0.343127025888
0.01;15;84;90472;0.354766219388
0.01;15;83;90472;0.354766587829
0.01;20;379;87120;0.345774539681
0.01;20;120;87120;0.355575339893
0.01;20;119;87120;0.35557559929
0.01;25;427;83809;0.345724435844
0.01;25;141;83809;0.355997619871
0.01;25;140;83809;0.355997745139
0.01;30;428;76019;0.347278022615
0.01;30;129;76019;0.356651799742
0.01;30;128;76019;0.356651949703
0.01;35;412;65611;0.347019320519
0.01;35;118;65611;0.356655842584
0.01;35;117;65611;0.35665603664
0.01;40;376;56605;0.346305947056
0.01;40;106;56605;0.355882824255
0.01;45;356;49662;0.346756801072
0.01;45;103;49662;0.355079794063
0.01;50;321;44000;0.353725190422
0.01;50;85;44000;0.35519758289
0.01;55;306;39422;0.349392862631
0.01;55;91;39422;0.354465459178
0.01;55;90;39422;0.354465852798
0.01;60;303;35641;0.353190382755
0.01;60;81;35641;0.354769332261
0.01;65;290;32419;0.352747350595
0.01;65;81;32419;0.354438348932
0.01;70;292;29763;0.346780613008
0.01;70;72;29763;0.353526629385
0.01;70;70;29763;0.353527743933
0.01;75;262;27394;0.346517841367
0.01;75;65;27394;0.353587104685
0.01;75;64;27394;0.35358725146
0.01;80;266;25526;0.346343753439
0.01;80;69;25526;0.353817388422
0.01;85;247;23764;0.346333789418
0.01;85;69;23764;0.35384501834
0.01;90;233;22209;0.34610979888
0.01;90;64;22209;0.353273849882
0.01;95;219;20816;0.346134207771
0.01;95;63;20816;0.35325334731
0.01;100;212;19587;0.346058473585
0.01;100;65;19587;0.353171454812
0.01;105;197;18490;0.346102943661
0.01;105;62;18490;0.353311821762
0.01;110;189;17514;0.346263813925
0.01;110;61;17514;0.353614546138
0.01;115;181;16599;0.346270847518
0.01;115;54;16599;0.353778319301
0.01;120;179;15775;0.345854949665
0.01;120;56;15775;0.353991201431
0.01;125;177;15049;0.345601734585
0.01;125;58;15049;0.353583078058
0.01;130;173;14379;0.34583778679
0.01;130;56;14379;0.353918966871
0.01;135;166;13741;0.345575697762
0.01;135;53;13741;0.354086875398
0.01;140;164;13175;0.346073178872
0.01;140;53;13175;0.354524097061
0.01;145;152;12650;0.345195061337
0.01;145;49;12650;0.353929976385
0.01;150;135;12146;0.345460831018
0.01;150;47;12146;0.353567620487
0.01;155;128;11664;0.34523462348
0.01;155;43;11664;0.353990422056
0.01;160;122;11236;0.34537967484
0.01;160;46;11236;0.354174173604
0.01;165;120;10804;0.345444748314
0.01;165;43;10804;0.354137327357
0.01;170;120;10448;0.345634877949
0.01;170;41;10448;0.354941933653
0.01;175;118;10071;0.345038746904
0.01;175;42;10071;0.355403634168
0.01;180;114;9738;0.345078892615
0.01;180;40;9738;0.35523300518
0.01;185;111;9416;0.343688139173
0.01;185;41;9416;0.35529044318
0.01;190;117;9129;0.346132177991
0.01;190;39;9129;0.355254853875
0.01;195;118;8878;0.345580398663
0.01;195;40;8878;0.355108051265
0.01;200;117;8623;0.345649793925
0.01;200;40;8623;0.355312469208
0.015;10;264;78533;0.440975945235
0.015;10;90;78533;0.451555913192
0.015;15;381;73485;0.441290539579
0.015;15;182;73485;0.457804500704
0.015;20;503;69971;0.447235546797
0.015;20;233;69971;0.463564797813
0.015;25;548;66888;0.45276464744
0.015;25;245;66888;0.466573893697
0.015;30;577;60646;0.446582098086
0.015;30;231;60646;0.472142498827
0.015;35;535;52292;0.456852549519
0.015;35;214;52292;0.47321029316
0.015;40;481;44977;0.452622277892
0.015;40;208;44977;0.472284313975
0.015;45;453;39379;0.45681284536
0.015;45;194;39379;0.473420689719
0.015;50;417;34739;0.45661677873
0.015;50;169;34739;0.474310361944
0.015;50;168;34739;0.474310503878
0.015;55;371;31060;0.462971299252
0.015;55;155;31060;0.475217213936
0.015;60;354;27993;0.455341905747
0.015;60;136;27993;0.472927007485
0.015;65;348;25388;0.467338656146
0.015;65;125;25388;0.479035230361
0.015;70;320;23249;0.460754885165
