dispth;eth;comnum;vcount;modularity
0.01;10;428;71258;0.381031023402
0.01;10;128;71258;0.381543438856
0.01;15;323;45036;0.372296669922
0.01;15;104;45036;0.378519080599
0.01;20;249;31583;0.372954562071
0.01;20;69;31583;0.377955004188
0.01;25;230;24058;0.369135220658
0.01;25;76;24058;0.375980778594
0.01;30;210;19343;0.374174620849
0.01;30;54;19343;0.379628236804
0.01;35;184;16119;0.374928149283
0.01;35;56;16119;0.380460757206
0.01;40;165;13703;0.371349424829
0.01;40;46;13703;0.380974796904
0.01;45;142;11867;0.372502440977
0.01;45;42;11867;0.382355984761
0.01;50;135;10517;0.379380421413
0.01;50;43;10517;0.384105643123
0.01;55;128;9349;0.380360849323
0.01;55;42;9349;0.38511182163
0.01;60;121;8437;0.381115194068
0.01;60;41;8437;0.385925248497
0.01;65;107;7647;0.381836819076
0.01;65;34;7647;0.386854670655
0.01;70;104;6988;0.377141390873
0.01;70;29;6988;0.387820323177
0.01;75;98;6425;0.37789050556
0.01;75;26;6425;0.388577515005
0.01;80;90;5917;0.378753393228
0.01;80;23;5917;0.389540070493
0.01;85;92;5506;0.37984848122
0.01;85;22;5506;0.390458768361
0.01;90;89;5135;0.384651693056
0.01;90;25;5135;0.391735701876
0.01;95;83;4833;0.385397697355
0.01;95;20;4833;0.392750126959
0.01;100;85;4533;0.386159714552
0.01;100;22;4533;0.393493675179
0.01;105;76;4269;0.381888903112
0.01;105;24;4269;0.392807291797
0.01;105;23;4269;0.392813303512
0.01;110;68;4043;0.389262718032
0.01;110;25;4043;0.394076757843
0.01;110;24;4043;0.394078263408
0.01;115;67;3820;0.388578931147
0.01;115;23;3820;0.394101531098
0.01;120;60;3626;0.3899342359
0.01;120;22;3626;0.395180630576
0.01;125;62;3456;0.392391557021
0.01;125;20;3456;0.397115336984
0.01;130;61;3316;0.395436727173
0.01;130;22;3316;0.396656914776
0.01;135;55;3152;0.392982126046
0.01;135;21;3152;0.397635543811
0.01;140;56;3018;0.393944990756
0.01;140;21;3018;0.398933906227
0.01;145;52;2901;0.394847850167
0.01;145;22;2901;0.399666848761
0.01;150;50;2791;0.395622675155
0.01;150;23;2791;0.400586148877
0.01;155;47;2676;0.398549263216
0.01;155;16;2676;0.403356997176
0.01;160;47;2579;0.397301051662
0.01;160;15;2579;0.404902496367
0.01;165;43;2496;0.404156157113
0.01;165;16;2496;0.40567784282
0.01;170;45;2398;0.405194569643
0.01;170;17;2398;0.406438364092
0.01;175;48;2323;0.405635145583
0.01;175;17;2323;0.407012518343
0.01;180;51;2248;0.406765390498
0.01;180;15;2248;0.408203734487
0.01;185;48;2179;0.398102075036
0.01;185;13;2179;0.406758873871
0.01;190;47;2122;0.40179378815
0.01;190;16;2122;0.409654233282
0.01;195;42;2051;0.409461136711
0.01;195;17;2051;0.411032172355
0.01;200;40;1995;0.410141100064
0.01;200;16;1995;0.411876943515
0.015;10;605;56045;0.465452209057
0.015;10;244;56045;0.477045730621
0.015;15;470;35149;0.461945205533
0.015;15;172;35149;0.476734509594
0.015;15;170;35149;0.476792352133
0.015;20;367;24374;0.464844028119
0.015;20;131;24374;0.478134818517
0.015;25;299;18364;0.463852617137
0.015;25;101;18364;0.480694005609
0.015;30;275;14662;0.462282868931
0.015;30;96;14662;0.478631590362
0.015;30;93;14662;0.478678077983
0.015;35;229;12162;0.455033675914
0.015;35;95;12162;0.484160090018
0.015;35;94;12162;0.484297544493
0.015;40;212;10269;0.455816290572
0.015;40;82;10269;0.486306020763
0.015;45;194;8862;0.473864084767
0.015;45;77;8862;0.488387058641
0.015;50;186;7814;0.458992730254
0.015;50;73;7814;0.491123737062
0.015;55;172;6912;0.460412582539
0.015;55;67;6912;0.49269710916
0.015;60;152;6196;0.455434894105
0.015;60;61;6196;0.489748051244
0.015;65;134;5605;0.462210411002
0.015;65;50;5605;0.494068342745
0.015;70;134;5123;0.458177429132
0.015;70;51;5123;0.491442514643
0.015;75;125;4683;0.457425052899
0.015;75;48;4683;0.491782127469
0.015;75;47;4683;0.49178387782
0.015;80;112;4291;0.458115753375
0.015;80;44;4291;0.493887494003
0.015;85;118;3980;0.459392520504
0.015;85;45;3980;0.493981290896
0.015;90;121;3707;0.45984235622
0.015;90;45;3707;0.494951444703
0.015;95;111;3471;0.467661410831
0.015;95;41;3471;0.500247102296
0.015;100;112;3255;0.485629296666
0.015;100;42;3255;0.500979449768
0.015;105;107;3063;0.486247755097
0.015;105;42;3063;0.501778350277
0.015;110;105;2904;0.487453018242
0.015;110;40;2904;0.503106996555
0.015;115;103;2740;0.469512576625
0.015;115;41;2740;0.504403637595
0.015;120;99;2603;0.469256986342
0.015;120;42;2603;0.50517957008
0.015;125;94;2466;0.487536924547
0.015;125;37;2466;0.503619306979
0.015;125;36;2466;0.503683140241
0.015;130;92;2364;0.468997337242
0.015;130;31;2364;0.506443137696
0.015;135;89;2244;0.469463256047
0.015;135;37;2244;0.507348864185
0.015;135;36;2244;0.507410066657
0.015;140;86;2145;0.469868067452
0.015;140;34;2145;0.507571907797
0.015;140;33;2145;0.507637571225
0.015;145;80;2051;0.470711814645
0.015;145;31;2051;0.508159163609
0.015;150;79;1962;0.488410745727
0.015;150;33;1962;0.507031433195
0.015;155;76;1879;0.48924923003
0.015;155;32;1879;0.509760894936
0.015;160;69;1803;0.489408356525
0.015;160;30;1803;0.51024311506
0.015;165;69;1738;0.486681667473
0.015;165;27;1738;0.509812745371
0.015;170;69;1664;0.478887383009
0.015;170;30;1664;0.51200811261
0.015;175;64;1622;0.485132345716
0.015;175;30;1622;0.513136874933
0.015;180;67;1563;0.485637728389
0.015;180;29;1563;0.513574641857
0.015;185;67;1506;0.492956597456
0.015;185;27;1506;0.514123983634
0.015;190;66;1471;0.492898494985
0.015;190;27;1471;0.51158767027
0.015;195;64;1428;0.496254608193
0.015;195;27;1428;0.514414144239
0.015;200;65;1382;0.489412109329
0.015;200;23;1382;0.509921948469
0.02;10;757;46789;0.491779709803
0.02;10;247;46789;0.506871741239
0.02;15;518;29182;0.483034386533
0.02;15;189;29182;0.501084944619
0.02;15;188;29182;0.501086147364
0.02;20;444;20191;0.480194894406
0.02;20;167;20191;0.511068002198
0.02;25;371;15142;0.479795097561
0.02;25;150;15142;0.50660024805
0.02;30;322;12020;0.479789545916
0.02;30;124;12020;0.508013716257
0.02;30;123;12020;0.50801808075
