dispth;eth;comnum;vcount;modularity
0.01;10;335;34115;0.373908317362
0.01;10;92;34115;0.379772461362
0.01;15;261;20801;0.370383064358
0.01;15;77;20801;0.376412334734
0.01;15;76;20801;0.376419897309
0.01;20;189;14620;0.366031251237
0.01;20;62;14620;0.37275312257
0.01;25;173;11162;0.361292181257
0.01;25;52;11162;0.372801081268
0.01;30;138;9001;0.362579528059
0.01;30;35;9001;0.373080605114
0.01;35;118;7483;0.363466612229
0.01;35;33;7483;0.373766586903
0.01;40;110;6457;0.365582171262
0.01;40;34;6457;0.375745214429
0.01;45;106;5635;0.367520739175
0.01;45;30;5635;0.377548494078
0.01;50;98;5014;0.36741578143
0.01;50;27;5014;0.37737106074
0.01;50;26;5014;0.377382652069
0.01;55;80;4529;0.369354803757
0.01;55;24;4529;0.379194131361
0.01;60;81;4088;0.372247139298
0.01;60;23;4088;0.381352740336
0.01;65;63;3723;0.367007719838
0.01;65;15;3723;0.375999446539
0.01;70;69;3424;0.367351248589
0.01;70;15;3424;0.375835713443
0.01;75;65;3187;0.370106508938
0.01;75;16;3187;0.378411415088
0.01;80;67;3003;0.369126650068
0.01;80;14;3003;0.379989997352
0.01;85;61;2795;0.372827870377
0.01;85;15;2795;0.380299846016
0.01;85;14;2795;0.380342543065
0.01;90;61;2644;0.374936064522
0.01;90;14;2644;0.384496538562
0.01;95;58;2480;0.361156985578
0.01;95;14;2480;0.379614024161
0.01;100;63;2346;0.369236008598
0.01;100;15;2346;0.379500855609
0.01;105;61;2210;0.366755071307
0.01;105;16;2210;0.377325991216
0.01;105;15;2210;0.377367595549
0.01;110;57;2126;0.369328792665
0.01;110;17;2126;0.379203878355
0.01;115;58;2023;0.345362206827
0.01;115;17;2023;0.363503605922
0.01;120;58;1921;0.345882955439
0.01;120;17;1921;0.363902946248
0.01;125;55;1835;0.355869815514
0.01;125;18;1835;0.364626851246
0.01;130;48;1751;0.352792289719
0.01;130;18;1751;0.360957169632
0.01;135;50;1699;0.353416758656
0.01;135;15;1699;0.362784850785
0.01;140;45;1603;0.345745881993
0.01;140;16;1603;0.355024856884
0.01;145;48;1542;0.34691995923
0.01;145;17;1542;0.356697233403
0.01;150;45;1495;0.348853699953
0.01;150;17;1495;0.357817632197
0.01;155;47;1431;0.328039786719
0.01;155;17;1431;0.33788504783
0.01;155;16;1431;0.337928445994
0.01;160;42;1380;0.327548063073
0.01;160;16;1380;0.336801875927
0.01;160;15;1380;0.33684173385
0.01;165;42;1338;0.325874128094
0.01;165;14;1338;0.336799695125
0.01;170;41;1285;0.325731882092
0.01;170;13;1285;0.33635388911
0.01;175;39;1259;0.327371166533
0.01;175;12;1259;0.337905444083
0.01;180;36;1217;0.329045479518
0.01;180;14;1217;0.33893212849
0.01;185;37;1170;0.327417333152
0.01;185;13;1170;0.337419309985
0.01;190;36;1143;0.327527054123
0.01;190;13;1143;0.33785106529
0.01;195;37;1110;0.326993443386
0.01;195;14;1110;0.33726475271
0.01;200;38;1083;0.326854785237
0.01;200;15;1083;0.337232355499
0.015;10;474;27625;0.521698899264
0.015;10;164;27625;0.528531660541
0.015;10;162;27625;0.529211269442
0.015;15;338;16459;0.527924416942
0.015;15;131;16459;0.53445239832
0.015;15;129;16459;0.534515481546
0.015;20;259;11288;0.525663359742
0.015;20;95;11288;0.533128956327
0.015;25;216;8563;0.532815153519
0.015;25;97;8563;0.540879684875
0.015;30;174;6790;0.536290953519
0.015;30;72;6790;0.544798263456
0.015;30;71;6790;0.544813884438
0.015;35;145;5634;0.541116668432
0.015;35;66;5634;0.549905476766
0.015;40;133;4834;0.546572426477
0.015;40;60;4834;0.555371591037
0.015;45;123;4181;0.551440124527
0.015;45;52;4181;0.560055300962
0.015;50;110;3700;0.553851922749
0.015;50;44;3700;0.562934534934
0.015;55;106;3331;0.557591443532
0.015;55;36;3331;0.566971666115
0.015;60;92;2987;0.557568910652
0.015;60;28;2987;0.570177033337
0.015;60;27;2987;0.570206133081
0.015;65;86;2697;0.532214876369
0.015;65;28;2697;0.562864978356
0.015;70;77;2464;0.55931435071
0.015;70;31;2464;0.570526115043
0.015;70;30;2464;0.570571857784
0.015;75;72;2263;0.560638714489
0.015;75;27;2263;0.57422868126
0.015;80;78;2133;0.559982503277
0.015;80;27;2133;0.574341712154
0.015;80;26;2133;0.574386135624
0.015;85;67;1980;0.568364767653
0.015;85;28;1980;0.581411187392
0.015;85;27;1980;0.581472919009
0.015;90;67;1854;0.572174326387
0.015;90;25;1854;0.584962985032
0.015;95;62;1729;0.569143143068
0.015;95;22;1729;0.582420757198
0.015;100;63;1635;0.570633699174
0.015;100;24;1635;0.583873342146
0.015;105;62;1518;0.568185678453
0.015;105;25;1518;0.581631625168
0.015;110;60;1434;0.570663654697
0.015;110;27;1434;0.584475311376
0.015;115;60;1358;0.557659387085
0.015;115;27;1358;0.571303566839
0.015;120;59;1288;0.558967082212
0.015;120;24;1288;0.573854325702
0.015;125;57;1218;0.55978686931
0.015;125;25;1218;0.573283343349
0.015;130;59;1159;0.555071761559
0.015;130;26;1159;0.568691256423
0.015;135;57;1108;0.556896010532
0.015;135;29;1108;0.570070781484
0.015;140;57;1032;0.546453823288
0.015;140;26;1032;0.5594734925
0.015;145;57;986;0.547408734199
0.015;145;25;986;0.561034840249
0.015;150;59;949;0.549115372816
0.015;150;25;949;0.563416933498
0.015;155;56;903;0.52299114633
0.015;155;27;903;0.535011842198
0.015;160;52;869;0.520744446424
0.015;160;25;869;0.534695126725
0.015;165;51;830;0.521654139325
0.015;165;26;830;0.53559720179
0.015;170;49;798;0.52330134803
0.015;170;23;798;0.53648182363
0.015;175;47;778;0.52590115692
0.015;175;23;778;0.53903924957
0.015;180;48;761;0.52475605162
0.015;180;25;761;0.539912548033
0.015;185;47;732;0.52436759015
0.015;185;24;732;0.539175699061
0.015;190;46;705;0.525398172034
0.015;190;23;705;0.539876344198
0.015;195;45;684;0.527073933314
0.015;195;24;684;0.540682922964
0.015;200;46;665;0.526761347432
0.015;200;25;665;0.540831926484
0.02;10;543;24197;0.585971464583
0.02;10;205;24197;0.595285747342
0.02;10;201;24197;0.595502371277
0.02;15;371;14306;0.590219552099
0.02;15;146;14306;0.601689183261
0.02;20;271;9733;0.590199229458
0.02;20;107;9733;0.602496853828
