dispth;eth;comnum;vcount;modularity
0.01;10;425;70413;0.38397036236
0.01;10;123;70413;0.384267331026
0.01;15;319;44426;0.382889883872
0.01;15;92;44426;0.383367233649
0.01;20;255;31218;0.375920121266
0.01;20;71;31218;0.381309781187
0.01;25;221;23720;0.376065506264
0.01;25;66;23720;0.381634666468
0.01;30;183;19061;0.374188759807
0.01;30;58;19061;0.380697619763
0.01;35;170;15886;0.377299747164
0.01;35;52;15886;0.383244316144
0.01;40;161;13518;0.378435628021
0.01;40;48;13518;0.384374151522
0.01;45;140;11765;0.379300512502
0.01;45;42;11765;0.385403006215
0.01;50;129;10344;0.380188029918
0.01;50;43;10344;0.386238416794
0.01;55;117;9252;0.386734664237
0.01;55;39;9252;0.387734527897
0.01;60;105;8301;0.381789927898
0.01;60;35;8301;0.388383415537
0.01;65;109;7547;0.382569894009
0.01;65;35;7547;0.38932626866
0.01;70;104;6853;0.383752147779
0.01;70;27;6853;0.390656379463
0.01;75;99;6300;0.384856380337
0.01;75;29;6300;0.391787694021
0.01;80;91;5829;0.385710583124
0.01;80;26;5829;0.392712163525
0.01;85;86;5436;0.387077178467
0.01;85;27;5436;0.394120670012
0.01;90;77;5049;0.383616294873
0.01;90;21;5049;0.394747873625
0.01;95;77;4745;0.3886893646
0.01;95;23;4745;0.395829860108
0.01;100;73;4451;0.389841365228
0.01;100;23;4451;0.397029723357
0.01;105;72;4208;0.390593018345
0.01;105;21;4208;0.398081886638
0.01;110;69;3987;0.389640252452
0.01;110;23;3987;0.397152078712
0.01;110;22;3987;0.397158084157
0.01;115;72;3764;0.390177393507
0.01;115;24;3764;0.397997265773
0.01;115;23;3764;0.398004397003
0.01;120;66;3575;0.391106339884
0.01;120;19;3575;0.399007136401
0.01;125;64;3389;0.400197810554
0.01;125;17;3389;0.401410063408
0.01;130;62;3241;0.401138406329
0.01;130;16;3241;0.40263537039
0.01;135;61;3098;0.401972787792
0.01;135;16;3098;0.403552308535
0.01;140;56;2967;0.402927556099
0.01;140;16;2967;0.40431834206
0.01;145;55;2841;0.403995907988
0.01;145;18;2841;0.405580111427
0.01;150;54;2726;0.405060878755
0.01;150;17;2726;0.406430579682
0.01;155;52;2643;0.406279504118
0.01;155;17;2643;0.407633668797
0.01;160;52;2557;0.400489289043
0.01;160;16;2557;0.408526724658
0.01;165;55;2469;0.407862384801
0.01;165;16;2469;0.409495454637
0.01;170;50;2377;0.392841530754
0.01;170;17;2377;0.407771204415
0.01;175;49;2289;0.400257522385
0.01;175;15;2289;0.408154155349
0.01;180;47;2212;0.391108914547
0.01;180;16;2212;0.408574275248
0.01;185;46;2143;0.401899291941
0.01;185;14;2143;0.410454481436
0.01;190;45;2089;0.392958871212
0.01;190;15;2089;0.409835569403
0.01;195;46;2033;0.405656416221
0.01;195;16;2033;0.414004346219
0.01;200;45;1973;0.406531715597
0.01;200;16;1973;0.414933413192
0.015;10;620;55365;0.467260149282
0.015;10;234;55365;0.481289992986
0.015;15;423;34668;0.469982969127
0.015;15;163;34668;0.481772708369
0.015;20;340;24111;0.469920033241
0.015;20;127;24111;0.4818045173
0.015;25;292;18188;0.464330675976
0.015;25;111;18188;0.480338753364
0.015;30;255;14447;0.466754485891
0.015;30;81;14447;0.482605125517
0.015;30;80;14447;0.482606534587
0.015;35;233;11975;0.469215118443
0.015;35;77;11975;0.485575025719
0.015;40;221;10144;0.469588319707
0.015;40;80;10144;0.48645435503
0.015;40;79;10144;0.486460763799
0.015;45;184;8750;0.458947593568
