dispth;eth;comnum;vcount;modularity
0.01;10;256;91391;0.364558983212
0.01;10;50;91391;0.365046637383
0.01;15;355;86563;0.364368450262
0.01;15;98;86563;0.36759546544
0.01;15;97;86563;0.367595640481
0.01;20;418;82005;0.368639024843
0.01;20;121;82005;0.369362353201
0.01;20;120;82005;0.369362401485
0.01;25;402;70036;0.368854567288
0.01;25;117;70036;0.369597530667
0.01;30;369;57805;0.36825692799
0.01;30;109;57805;0.3691510329
0.01;35;340;48303;0.364331730837
0.01;35;99;48303;0.36750310998
0.01;35;98;48303;0.367558775531
0.01;40;323;41406;0.363965706542
0.01;40;103;41406;0.367268579055
0.01;45;289;36028;0.363899883349
0.01;45;88;36028;0.367534923342
0.01;50;264;31792;0.363498444639
0.01;50;78;31792;0.367133891842
0.01;55;250;28485;0.363369767694
0.01;55;77;28485;0.366754528633
0.01;60;227;25694;0.363292166033
0.01;60;74;25694;0.367170202217
0.01;60;73;25694;0.367206639899
0.01;65;208;23403;0.363577352295
0.01;65;69;23403;0.367269245249
0.01;70;198;21465;0.363593924459
0.01;70;62;21465;0.367419381866
0.01;75;192;19732;0.363495922468
0.01;75;62;19732;0.367603451348
0.01;80;180;18270;0.363893523248
0.01;80;59;18270;0.367553210537
0.01;85;178;17029;0.354726799823
0.01;85;56;17029;0.365311585936
0.01;90;172;15967;0.354797464131
0.01;90;53;15967;0.366035885423
0.01;95;167;14978;0.353726069398
0.01;95;54;14978;0.365744134391
0.01;100;158;14098;0.35451870429
0.01;100;48;14098;0.36572772484
0.01;105;145;13355;0.355069741001
0.01;105;46;13355;0.367024654813
0.01;110;140;12686;0.354902259392
0.01;110;44;12686;0.367330652138
0.01;115;128;12057;0.364895033118
0.01;115;45;12057;0.369788697608
0.01;120;123;11438;0.364989896547
0.01;120;44;11438;0.369922967956
0.01;125;125;10900;0.366294320387
0.01;125;45;10900;0.371685838977
0.01;125;44;10900;0.371692897144
0.01;130;122;10407;0.365794664537
0.01;130;43;10407;0.370658919933
0.01;135;109;9935;0.366187302785
0.01;135;39;9935;0.371067458913
0.01;140;112;9519;0.366345550019
0.01;140;40;9519;0.371401158287
0.01;145;112;9098;0.36655738982
0.01;145;37;9098;0.371655725182
0.01;150;112;8777;0.3668797391
0.01;150;38;8777;0.371958566555
0.01;155;117;8410;0.356336239071
0.01;155;37;8410;0.369197104716
0.01;160;115;8118;0.357295796279
0.01;160;39;8118;0.370003410641
0.01;160;38;8118;0.370011887208
0.01;165;112;7802;0.356725491528
0.01;165;41;7802;0.369637498108
0.01;165;40;7802;0.369639884829
0.01;170;114;7526;0.356894509797
0.01;170;37;7526;0.370030625287
0.01;170;35;7526;0.370041026167
0.01;175;105;7258;0.360211749689
0.01;175;36;7258;0.37105668489
0.01;180;106;7043;0.360180358267
0.01;180;33;7043;0.371435871716
0.01;180;32;7043;0.371437817771
0.01;185;108;6810;0.357274388634
0.01;185;30;6810;0.371633477035
0.01;185;29;6810;0.371635362085
0.01;190;95;6591;0.36206566024
0.01;190;30;6591;0.37492892632
0.01;195;91;6376;0.362857497513
0.01;195;29;6376;0.374956037206
0.01;200;89;6184;0.363283633175
0.01;200;27;6184;0.375315523021
0.015;10;378;73934;0.441466053349
0.015;10;166;73934;0.456515615886
0.015;15;515;68883;0.447917532509
0.015;15;235;68883;0.46267322036
0.015;20;603;64733;0.453139236752
0.015;20;261;64733;0.465188875084
