dispth;eth;comnum;vcount;modularity
0.01;10;218;93350;0.331795368937
0.01;10;51;93350;0.342040955862
0.01;15;318;89033;0.332685279518
0.01;15;96;89033;0.343221493759
0.01;20;414;84923;0.334438579167
0.01;20;117;84923;0.34411190412
0.01;25;453;73516;0.340241631197
0.01;25;117;73516;0.345334987515
0.01;25;116;73516;0.345335484816
0.01;30;435;60811;0.338535864019
0.01;30;107;60811;0.343956723407
0.01;30;106;60811;0.34395694243
0.01;35;354;51166;0.328132950707
0.01;35;98;51166;0.340778421662
0.01;40;324;43831;0.326727177058
0.01;40;91;43831;0.339613637414
0.01;45;287;38298;0.328105756668
0.01;45;91;38298;0.338637942373
0.01;50;303;33913;0.332017154041
0.01;50;90;33913;0.338379017734
0.01;55;280;30329;0.331515867913
0.01;55;87;30329;0.33762462224
0.01;60;241;27244;0.326072684089
0.01;60;83;27244;0.33655820423
0.01;65;214;24842;0.325504785731
0.01;65;77;24842;0.336284402448
0.01;70;222;22780;0.330266104915
0.01;70;63;22780;0.336069784627
0.01;75;214;21041;0.329892342287
0.01;75;59;21041;0.336028248879
0.01;80;205;19519;0.329459233917
0.01;80;58;19519;0.335533282729
0.01;85;197;18150;0.329410097157
0.01;85;53;18150;0.335283964844
0.01;90;193;16909;0.329345539619
0.01;90;51;16909;0.334624167139
0.01;95;173;15891;0.328830500693
0.01;95;50;15891;0.334851492627
0.01;100;158;14961;0.318857317812
0.01;100;54;14961;0.333119481327
0.01;105;171;14147;0.325905927638
0.01;105;53;14147;0.334222189158
0.01;110;177;13379;0.328861514146
0.01;110;50;13379;0.333918031875
0.01;115;167;12724;0.324914475148
0.01;115;46;12724;0.3335947659
0.01;120;155;12066;0.331267733968
0.01;120;42;12066;0.334629981304
0.01;125;150;11538;0.331637333078
0.01;125;39;11538;0.334300222219
0.01;130;148;11030;0.328614287597
0.01;130;36;11030;0.33354960915
0.01;135;143;10555;0.328436189163
0.01;135;34;10555;0.333352272394
0.01;140;138;10076;0.328191251407
0.01;140;31;10076;0.333375576958
0.01;145;136;9685;0.328542334284
0.01;145;32;9685;0.333547377268
0.01;150;128;9282;0.326939123325
0.01;150;33;9282;0.33335814201
0.01;155;121;8940;0.326868610773
0.01;155;29;8940;0.333363095542
0.01;160;116;8599;0.328338287069
0.01;160;27;8599;0.333323041487
0.01;165;107;8282;0.324898930696
0.01;165;27;8282;0.333081139092
0.01;170;102;7988;0.328752807919
0.01;170;26;7988;0.333455814582
0.01;175;99;7737;0.328732833277
0.01;175;26;7737;0.333497460178
0.01;180;97;7495;0.325354870266
0.01;180;27;7495;0.333322612586
0.01;185;94;7234;0.328647974808
0.01;185;26;7234;0.333376640929
0.01;185;25;7234;0.333386425541
0.01;190;91;7009;0.324061152756
0.01;190;24;7009;0.332827366316
0.01;195;95;6818;0.324620346846
0.01;195;25;6818;0.332854158503
0.01;200;97;6623;0.324088211863
0.01;200;24;6623;0.332897805133
0.015;10;331;77385;0.430970652325
0.015;10;125;77385;0.447021633094
0.015;15;467;72389;0.438269375335
0.015;15;192;72389;0.45345665558
0.015;20;534;68357;0.443179336178
0.015;20;243;68357;0.457707436199
0.015;25;537;59141;0.445463437199
0.015;25;231;59141;0.460825901446
0.015;25;229;59141;0.460827035473
0.015;30;503;48752;0.446403945343
0.015;30;185;48752;0.462208079461
0.015;30;183;48752;0.462208377207
0.015;35;434;40788;0.445628595092
