dispth;eth;comnum;vcount;modularity
0.01;10;323;87134;0.361444475301
0.01;10;103;87134;0.364049177703
0.01;10;102;87134;0.364049533885
0.01;15;397;75024;0.362863944908
0.01;15;134;75024;0.365426420289
0.01;20;341;55396;0.362354776129
0.01;20;102;55396;0.365030707307
0.01;25;308;42577;0.361334130037
0.01;25;98;42577;0.364308483891
0.01;30;253;34264;0.360721779557
0.01;30;81;34264;0.363938138545
0.01;30;80;34264;0.363940524461
0.01;35;238;28502;0.360891628189
0.01;35;72;28502;0.363990039321
0.01;40;221;24271;0.357954837907
0.01;40;79;24271;0.365183142911
0.01;45;199;21133;0.357793750594
0.01;45;66;21133;0.364199330314
0.01;50;192;18618;0.361647064793
0.01;50;69;18618;0.366251205221
0.01;55;181;16655;0.361677941615
0.01;55;63;16655;0.366118011737
0.01;60;164;15008;0.362050331787
0.01;60;58;15008;0.366399328651
0.01;65;142;13678;0.359318049655
0.01;65;55;13678;0.367541554369
0.01;70;127;12543;0.362955575118
0.01;70;47;12543;0.367473038848
0.01;75;120;11576;0.355907049551
0.01;75;44;11576;0.362297444668
0.01;80;114;10735;0.363569948129
0.01;80;41;10735;0.368452322277
0.01;80;40;10735;0.368452872817
0.01;85;112;10004;0.363915228248
0.01;85;38;10004;0.368528767961
0.01;85;36;10004;0.368679507454
0.01;90;110;9351;0.364781948724
0.01;90;36;9351;0.369525126579
0.01;95;110;8781;0.360691662579
0.01;95;37;8781;0.367361564596
0.01;100;107;8216;0.361015427417
0.01;100;36;8216;0.367895014093
0.01;105;109;7750;0.357208336982
0.01;105;35;7750;0.36786238582
0.01;110;102;7313;0.349561364288
0.01;110;32;7313;0.364664661545
0.01;115;95;6942;0.350420439875
0.01;115;28;6942;0.362051482718
0.01;120;91;6552;0.346674895405
0.01;120;27;6552;0.362566698174
0.01;125;87;6229;0.34705051241
0.01;125;27;6229;0.362449676787
0.01;130;84;5963;0.347669241444
0.01;130;28;5963;0.363187888422
0.01;135;84;5692;0.352971443833
0.01;135;29;5692;0.36417668323
0.01;140;73;5428;0.35642145116
0.01;140;24;5428;0.365193774958
0.01;145;67;5189;0.355937662999
0.01;145;25;5189;0.364609797531
0.01;150;67;4976;0.356634490292
0.01;150;22;4976;0.365494208443
0.01;155;64;4782;0.356078122106
0.01;155;20;4782;0.365468154298
0.01;160;66;4615;0.356346384696
0.01;160;21;4615;0.365988146026
0.01;165;65;4465;0.356831276998
0.01;165;21;4465;0.366611340494
0.01;170;62;4303;0.356905675174
0.01;170;17;4303;0.367575280658
0.01;175;60;4165;0.357884531152
0.01;175;20;4165;0.368169754289
0.01;180;60;4032;0.356965109451
0.01;180;18;4032;0.368836816014
0.01;185;62;3919;0.358532550791
0.01;185;18;3919;0.369140942977
0.01;190;58;3816;0.358681506718
0.01;190;15;3816;0.369712438661
0.01;195;54;3706;0.358506129347
0.01;195;12;3706;0.370459529948
0.01;200;53;3600;0.36303047366
0.01;200;12;3600;0.371094332817
0.015;10;499;69704;0.445798673728
0.015;10;217;69704;0.459976604979
0.015;15;579;59499;0.453211499173
0.015;15;223;59499;0.465480253484
0.015;20;522;43852;0.451545489702
0.015;20;185;43852;0.465797718586
0.015;25;439;33521;0.455837943041
0.015;25;170;33521;0.469026356714
0.015;30;391;26799;0.454966114692
0.015;30;160;26799;0.470213730269
0.015;35;351;22129;0.454060012971
0.015;35;137;22129;0.472444849367
0.015;40;317;18760;0.461970204272
0.015;40;123;18760;0.473949682929
0.015;45;274;16260;0.463403253917
0.015;45;109;16260;0.475427837165
0.015;45;108;16260;0.475428457543
