dispth;eth;comnum;vcount;modularity
0.01;10;113;95637;0.336774721539
0.01;10;14;95637;0.342984214095
0.01;15;192;93745;0.338982060323
0.01;15;37;93745;0.344865976272
0.01;20;244;91050;0.339990028902
0.01;20;77;91050;0.345484994254
0.01;25;306;88560;0.32671657185
0.01;25;104;88560;0.343060030631
0.01;30;346;86458;0.327505410248
0.01;30;124;86458;0.343429662104
0.01;35;384;82827;0.329215061212
0.01;35;132;82827;0.343534266606
0.01;35;131;82827;0.343534878416
0.01;40;368;75517;0.328994181747
0.01;40;126;75517;0.343780107766
0.01;40;125;75517;0.343780169332
0.01;45;365;67421;0.328521791823
0.01;45;118;67421;0.342787623129
0.01;50;338;60299;0.32657630492
0.01;50;107;60299;0.341616820619
0.01;55;340;54134;0.326143806895
0.01;55;105;54134;0.340926330687
0.01;60;316;49159;0.325822741406
0.01;60;98;49159;0.34039401322
0.01;60;97;49159;0.340489089113
0.01;65;302;44875;0.325097815071
0.01;65;93;44875;0.339734829199
0.01;65;92;44875;0.339815223892
0.01;70;296;41294;0.330182988522
0.01;70;96;41294;0.341092399587
0.01;75;287;38127;0.319384950703
0.01;75;79;38127;0.336406937778
0.01;80;265;35437;0.326671827186
0.01;80;97;35437;0.340547105919
0.01;85;253;33143;0.322586689158
0.01;85;97;33143;0.338596078416
0.01;90;245;30989;0.323359934921
0.01;90;80;30989;0.33683107428
0.01;95;240;29048;0.322953762478
0.01;95;72;29048;0.337082771216
0.01;100;220;27343;0.322856183569
0.01;100;68;27343;0.337040785167
0.01;105;220;25831;0.316718913945
0.01;105;65;25831;0.335274632864
0.01;110;219;24469;0.306691680794
0.01;110;77;24469;0.335651906498
0.01;110;76;24469;0.335652019733
0.01;115;196;23263;0.323382774209
0.01;115;75;23263;0.33855412597
0.01;120;200;22091;0.323273264217
0.01;120;70;22091;0.338706001683
0.01;125;192;21015;0.312508020761
0.01;125;69;21015;0.336934627849
0.01;130;186;20105;0.322560730631
0.01;130;71;20105;0.337778274404
0.01;135;173;19207;0.32241254178
0.01;135;73;19207;0.338191080395
0.01;140;172;18352;0.319235057588
0.01;140;58;18352;0.337346029012
0.01;145;166;17624;0.318912522535
0.01;145;55;17624;0.33716176602
0.01;150;165;16939;0.318891085658
0.01;150;55;16939;0.337631702474
0.01;155;164;16304;0.318639316676
0.01;155;51;16304;0.336693364155
0.01;160;165;15732;0.318462049107
0.01;160;53;15732;0.336823820348
0.01;165;164;15179;0.318516166134
0.01;165;53;15179;0.336762401164
0.01;170;164;14659;0.31829494976
0.01;170;54;14659;0.336909592839
0.01;175;160;14219;0.31786211197
0.01;175;51;14219;0.33678532791
0.01;180;156;13744;0.318061126944
0.01;180;49;13744;0.336925538272
0.01;185;150;13311;0.317932644351
0.01;185;46;13311;0.336136402079
0.01;190;147;12904;0.317989803947
0.01;190;44;12904;0.336258790842
0.01;195;146;12524;0.318130587961
0.01;195;46;12524;0.336306154858
0.01;200;136;12157;0.31792117008
0.01;200;43;12157;0.33584414386
0.015;10;228;81880;0.412546928215
0.015;10;61;81880;0.442728908101
0.015;15;339;77649;0.419770002876
0.015;15;130;77649;0.448517909568
0.015;15;129;77649;0.449665606858
0.015;20;410;74194;0.424921556037
0.015;20;179;74194;0.455802163715
0.015;25;476;71679;0.428448727602
0.015;25;206;71679;0.458206328418
0.015;30;534;69607;0.4317122906
0.015;30;237;69607;0.461198743329
0.015;35;563;66490;0.43430737985
0.015;35;248;66490;0.462130672087
0.015;40;550;60636;0.43505260486
0.015;40;230;60636;0.464489142532
0.015;45;500;54077;0.435566995527
0.015;45;205;54077;0.466987286151
0.015;45;203;54077;0.466988820232
0.015;50;475;48260;0.436023386686
0.015;50;182;48260;0.466556592555
0.015;50;179;48260;0.467571051986
0.015;55;464;43228;0.436062745561
0.015;55;169;43228;0.466889254473
0.015;55;166;43228;0.467943194857
0.015;60;436;39152;0.436354138399
0.015;60;164;39152;0.468617714569
0.015;65;411;35622;0.436615551517
0.015;65;153;35622;0.468357250759
0.015;70;393;32699;0.436851434955
0.015;70;139;32699;0.468481884419
0.015;75;368;30141;0.437441892255
0.015;75;133;30141;0.468716386078
0.015;80;349;27932;0.437497851742
0.015;80;131;27932;0.468841728075
0.015;85;330;26065;0.437884909206
0.015;85;132;26065;0.468803842686
0.015;90;321;24333;0.437969750478
0.015;90;126;24333;0.468996612954
0.015;95;305;22778;0.438410595451
0.015;95;126;22778;0.46967274483
0.015;100;299;21394;0.438040558425
0.015;100;119;21394;0.470387760577
0.015;105;293;20162;0.437975907195
0.015;105;115;20162;0.467498626443
0.015;110;290;19084;0.438099228055
0.015;110;105;19084;0.470980564287
0.015;115;277;18125;0.438815188435
0.015;115;105;18125;0.471328475851
0.015;120;273;17174;0.437719185305
0.015;120;106;17174;0.471211098587
0.015;125;261;16308;0.438294960414
0.015;125;102;16308;0.470412727049
0.015;125;101;16308;0.471300867424
0.015;130;257;15602;0.438445751681
0.015;130;105;15602;0.470650023933
0.015;130;104;15602;0.471512280085
0.015;135;247;14886;0.438790556406
0.015;135;99;14886;0.47096032346
0.015;135;98;14886;0.471830402184
0.015;140;242;14209;0.438459596226
0.015;140;94;14209;0.472494858407
0.015;145;231;13615;0.439608736521
0.015;145;90;13615;0.473124445885
0.015;150;223;13080;0.43882059238
0.015;150;87;13080;0.469019314874
0.015;150;85;13080;0.471048991864
0.015;155;217;12573;0.439201230264
0.015;155;76;12573;0.470847095608
0.015;160;220;12111;0.439520406987
0.015;160;78;12111;0.471283038473
0.015;165;221;11667;0.439893959214
0.015;165;77;11667;0.471176634518
0.015;170;218;11237;0.440251937371
0.015;170;76;11237;0.471664560037
0.015;175;212;10883;0.442411123313
0.015;175;75;10883;0.472467135614
0.015;180;201;10519;0.444040662817
0.015;180;75;10519;0.475686226555
0.015;185;191;10179;0.442428784463
0.015;185;76;10179;0.47514822056
0.015;190;185;9849;0.443119233853
0.015;190;72;9849;0.475552563906
0.015;195;182;9561;0.442486948075
0.015;195;76;9561;0.473300490076
0.015;200;180;9269;0.442496009212
0.015;200;72;9269;0.473409153133
0.02;10;230;73116;0.486252815705
0.02;10;44;73116;0.507042871951
0.02;10;43;73116;0.508559603348
0.02;15;357;68926;0.495798663913
0.02;15;112;68926;0.516689088353
0.02;20;458;65173;0.503749345711
0.02;20;176;65173;0.523957620578
0.02;20;175;65173;0.523957655831
0.02;25;562;62311;0.507838548301
0.02;25;210;62311;0.527511872974
0.02;25;209;62311;0.527512196125
0.02;30;624;60062;0.510738210466
0.02;30;250;60062;0.530973184529
0.02;35;653;57144;0.511921087435
0.02;35;264;57144;0.532997665516
0.02;35;263;57144;0.532998698477
0.02;40;647;52112;0.515755125238
0.02;40;252;52112;0.536115665529
0.02;45;617;46523;0.51616950236
0.02;45;223;46523;0.537342565883
0.02;45;222;46523;0.537342921679
0.02;50;566;41491;0.51700112793
0.02;50;208;41491;0.538031827116
0.02;50;206;41491;0.538035428047
0.02;55;550;37132;0.517773884476
0.02;55;192;37132;0.538771128381
0.02;55;191;37132;0.538771539159
0.02;60;526;33621;0.518581529331
0.02;60;192;33621;0.539409825917
0.02;60;191;33621;0.539411483449
0.02;65;496;30555;0.518810613123
0.02;65;174;30555;0.540111004378
0.02;70;470;27996;0.519529847499
0.02;70;163;27996;0.540833412708
0.02;75;436;25774;0.520239622148
0.02;75;163;25774;0.541563142113
0.02;80;416;23867;0.520789574522
0.02;80;151;23867;0.542060771375
0.02;85;393;22239;0.520947267955
0.02;85;151;22239;0.542591868594
0.02;90;396;20738;0.519899337458
0.02;90;145;20738;0.54237290728
0.02;95;381;19416;0.52109577003
0.02;95;147;19416;0.542361514748
0.02;95;144;19416;0.543007170699
0.02;100;362;18233;0.521786866854
0.02;100;136;18233;0.543049296464
0.02;100;133;18233;0.543608856133
0.02;105;350;17175;0.522176768176
0.02;105;134;17175;0.543499047628
0.02;105;130;17175;0.544040548747
0.02;110;347;16230;0.522895871909
0.02;110;124;16230;0.544604266611
0.02;110;123;16230;0.544608379043
0.02;115;337;15397;0.523775474406
0.02;115;122;15397;0.545851894601
0.02;115;120;15397;0.545859804885
0.02;120;337;14582;0.523540766551
0.02;120;124;14582;0.54588112988
0.02;120;123;14582;0.54588205288
0.02;125;331;13839;0.524158154796
0.02;125;122;13839;0.545866220208
0.02;125;121;13839;0.546255658554
0.02;130;320;13240;0.524416095112
0.02;130;121;13240;0.546124727478
0.02;130;118;13240;0.546421504977
0.02;135;310;12631;0.524955060868
0.02;135;116;12631;0.546790936133
0.02;135;114;12631;0.547077433606
0.02;140;302;12066;0.525864255087
0.02;140;107;12066;0.54707453746
0.02;140;105;12066;0.54732195606
0.02;145;281;11559;0.525732199724
0.02;145;103;11559;0.547780419779
0.02;145;100;11559;0.548144473247
0.02;150;270;11098;0.526555384665
0.02;150;101;11098;0.548764125196
0.02;150;99;11098;0.54877342645
0.02;155;265;10653;0.526683656965
0.02;155;97;10653;0.549135544961
0.02;155;95;10653;0.549667849885
0.02;160;270;10263;0.527218442707
0.02;160;99;10263;0.549695457336
0.02;160;98;10263;0.550132619788
0.02;165;269;9880;0.527383547278
0.02;165;104;9880;0.550323784119
0.02;165;102;9880;0.550701837394
0.02;170;266;9528;0.527590147941
0.02;170;101;9528;0.550694084646
0.02;170;100;9528;0.55106292787
0.02;175;262;9233;0.528364730127
0.02;175;101;9233;0.551157702431
0.02;175;100;9233;0.551514068098
0.02;180;249;8930;0.528840033926
0.02;180;94;8930;0.551747250691
0.02;180;93;8930;0.552149536442
0.02;185;241;8639;0.529178027727
0.02;185;93;8639;0.552190457965
0.02;185;92;8639;0.552691584099
