dispth;eth;comnum;vcount;modularity
0.01;10;376;86327;0.365494745851
0.01;10;116;86327;0.370008973921
0.01;10;115;86327;0.370009172755
0.01;15;395;72341;0.367557112791
0.01;15;124;72341;0.371815520056
0.01;20;360;52922;0.366572465956
0.01;20;106;52922;0.370857106088
0.01;25;305;40569;0.366105811153
0.01;25;99;40569;0.369731005936
0.01;30;263;32612;0.365653058168
0.01;30;83;32612;0.368923686029
0.01;35;224;27164;0.365336186107
0.01;35;77;27164;0.368883238589
0.01;40;197;23077;0.365261636577
0.01;40;69;23077;0.368917429131
0.01;45;184;20052;0.365448920029
0.01;45;59;20052;0.368959677226
0.01;50;183;17694;0.366354978832
0.01;50;61;17694;0.370636847152
0.01;55;176;15878;0.366248056171
0.01;55;64;15878;0.371064352049
0.01;60;147;14361;0.352704286065
0.01;60;55;14361;0.367350781921
0.01;65;133;13033;0.354404297248
0.01;65;51;13033;0.36906422259
0.01;70;130;11936;0.354902446799
0.01;70;47;11936;0.369436167247
0.01;75;133;11041;0.364994084453
0.01;75;47;11041;0.373117105357
0.01;75;46;11041;0.373198939156
0.01;80;123;10212;0.36014346907
0.01;80;38;10212;0.370519571134
0.01;85;111;9481;0.369745460563
0.01;85;39;9481;0.374966432836
0.01;85;38;9481;0.375072596772
0.01;90;108;8849;0.370109440147
0.01;90;33;8849;0.375909903166
0.01;95;113;8288;0.361299086035
0.01;95;35;8288;0.371787370081
0.01;100;106;7782;0.370736024803
0.01;100;36;7782;0.376903734382
0.01;100;35;7782;0.376991473484
0.01;105;99;7325;0.367697991996
0.01;105;31;7325;0.377717629142
0.01;105;30;7325;0.377839038908
0.01;110;90;6930;0.356989552226
0.01;110;30;6930;0.371083989443
0.01;115;92;6542;0.352632300241
0.01;115;27;6542;0.370642071962
0.01;120;90;6219;0.353102426618
0.01;120;26;6219;0.372502250225
0.01;125;89;5933;0.370984123677
0.01;125;30;5933;0.379007654341
0.01;130;83;5660;0.371674194589
0.01;130;28;5660;0.380462857582
0.01;135;72;5402;0.35662122094
0.01;135;24;5402;0.376484167722
0.01;140;69;5152;0.356138288166
0.01;140;22;5152;0.375803270708
0.01;145;73;4955;0.374591159815
0.01;145;24;4955;0.383237297716
0.01;145;23;4955;0.383313861708
0.01;150;68;4757;0.374606615924
0.01;150;18;4757;0.383883803053
0.01;155;66;4579;0.363057234813
0.01;155;19;4579;0.377048695756
0.01;160;67;4402;0.362985241344
0.01;160;15;4402;0.376015099816
0.01;165;66;4246;0.36229222802
0.01;165;14;4246;0.376726728521
0.01;170;62;4102;0.364671137395
0.01;170;15;4102;0.378008084101
0.01;175;63;3966;0.364923892328
0.01;175;13;3966;0.381219883034
0.01;180;53;3839;0.365811083273
0.01;180;14;3839;0.383070698667
0.01;185;56;3729;0.354418063662
0.01;185;13;3729;0.381732208803
0.01;190;57;3624;0.351362509398
0.01;190;14;3624;0.379118223275
0.01;195;54;3513;0.366468275505
0.01;195;15;3513;0.385022582101
0.01;200;55;3411;0.36613325158
0.01;200;15;3411;0.38522938473
0.015;10;538;68841;0.449643545624
0.015;10;233;68841;0.465772782354
0.015;15;605;57374;0.450917166264
0.015;15;225;57374;0.467151627021
0.015;20;520;41778;0.452793768514
0.015;20;192;41778;0.468283426478
0.015;20;191;41778;0.468283451472
0.015;25;464;31806;0.453400182058
0.015;25;173;31806;0.46770883983
0.015;30;416;25396;0.458434662384
0.015;30;160;25396;0.469072183032
0.015;30;159;25396;0.469321946057
0.015;35;361;21002;0.448784463673
0.015;35;133;21002;0.46430332279
0.015;35;131;21002;0.464977405174
0.015;40;312;17780;0.461572131827
0.015;40;123;17780;0.475401157391
0.015;40;122;17780;0.475612684871
0.015;45;280;15361;0.461481784784
0.015;45;100;15361;0.477308935667
0.015;50;248;13506;0.464295592444
0.015;50;98;13506;0.478331777032
0.015;55;244;12073;0.465675427079
0.015;55;90;12073;0.480777410748
0.015;55;89;12073;0.480778641539
0.015;60;214;10866;0.469921473921
0.015;60;76;10866;0.482112416759
0.015;65;197;9810;0.470411046622
0.015;65;74;9810;0.483267047657
0.015;65;73;9810;0.483461923498
0.015;70;189;8985;0.471864408198
0.015;70;70;8985;0.484274712286
0.015;75;184;8293;0.473519219344
0.015;75;68;8293;0.485483422471
0.015;80;185;7652;0.47413377263
0.015;80;69;7652;0.486704316386
0.015;85;176;7092;0.473012912995
0.015;85;67;7092;0.487555563141
0.015;90;167;6599;0.475480766407
0.015;90;67;6599;0.488372792259
0.015;95;164;6182;0.476657897153
0.015;95;64;6182;0.489671545112
0.015;95;63;6182;0.489671751946
0.015;100;148;5787;0.475693318329
0.015;100;53;5787;0.4898940673
0.015;100;52;5787;0.489896940872
0.015;105;142;5447;0.47754841305
0.015;105;53;5447;0.491162672677
0.015;105;52;5447;0.491169121584
0.015;110;138;5143;0.478432676242
0.015;110;53;5143;0.491768126172
0.015;110;52;5143;0.491775350246
0.015;115;135;4845;0.478981966679
0.015;115;51;4845;0.492926622789
0.015;120;128;4588;0.47936025395
0.015;120;49;4588;0.493202954509
0.015;125;123;4349;0.480176227137
0.015;125;48;4349;0.494739367092
0.015;130;116;4149;0.481012692178
0.015;130;45;4149;0.495629338981
0.015;135;111;3949;0.483716521479
0.015;135;40;3949;0.496855190912
0.015;140;112;3778;0.48390039469
0.015;140;39;3778;0.497334682965
0.015;140;37;3778;0.497382810858
0.015;145;110;3625;0.482674087386
0.015;145;41;3625;0.497984342779
0.015;145;39;3625;0.498023033301
0.015;150;106;3473;0.484786050128
0.015;150;35;3473;0.498584030599
0.015;150;33;3473;0.498620994856
0.015;155;106;3342;0.485304348483
0.015;155;39;3342;0.499248600764
0.015;155;37;3342;0.499299020014
0.015;160;95;3204;0.488143546224
0.015;160;37;3204;0.498815548412
0.015;165;94;3097;0.489379739807
0.015;165;36;3097;0.500072475943
0.015;170;92;2975;0.487626183049
0.015;170;33;2975;0.501971857791
0.015;170;31;2975;0.502029614896
0.015;175;93;2870;0.490334097513
0.015;175;33;2870;0.504368388224
0.015;175;31;2870;0.504442348733
0.015;180;93;2786;0.489229202666
0.015;180;31;2786;0.505189748245
0.015;180;29;2786;0.505269266673
0.015;185;89;2688;0.490169344009
0.015;185;29;2688;0.504406559859
0.015;185;27;2688;0.504496531399
0.015;190;89;2614;0.489937415725
0.015;190;29;2614;0.50546232876
0.015;190;27;2614;0.50560513853
0.015;195;87;2532;0.491840557577
0.015;195;29;2532;0.507663558422
0.015;195;26;2532;0.50773871391
0.015;200;85;2459;0.490797446424
0.015;200;29;2459;0.50674411798
0.015;200;27;2459;0.506884968661
0.02;10;630;58630;0.495255762114
0.02;10;228;58630;0.506985524825
0.02;10;227;58630;0.506985981958
0.02;15;678;48386;0.499085274126
0.02;15;233;48386;0.512649499093
0.02;15;232;48386;0.512649882544
0.02;20;596;35206;0.499622322537
0.02;20;226;35206;0.514052199586
0.02;20;224;35206;0.514052490976
0.02;25;517;26667;0.496534722163
0.02;25;186;26667;0.512984879005
0.02;30;425;21269;0.5001091181
0.02;30;162;21269;0.515088525099
0.02;30;161;21269;0.51508869145
0.02;35;368;17538;0.491025580753
0.02;35;148;17538;0.515651150745
0.02;35;147;17538;0.51565148216
0.02;40;326;14790;0.49174867397
0.02;40;127;14790;0.516313192561
0.02;45;306;12755;0.492312727356
0.02;45;101;12755;0.517397984321
0.02;45;100;12755;0.517405049328
0.02;50;290;11209;0.492242883238
0.02;50;103;11209;0.517552899582
0.02;55;280;10001;0.492875394799
0.02;55;99;10001;0.518714499716
0.02;60;243;8994;0.494987475369
0.02;60;95;8994;0.52122129768
0.02;65;231;8113;0.495711944998
0.02;65;85;8113;0.521926947588
0.02;70;216;7406;0.494946849429
0.02;70;77;7406;0.520367788254
