dispth;eth;comnum;vcount;modularity
0.01;10;332;84873;0.365328597705
0.01;10;105;84873;0.373660790269
0.01;15;409;74357;0.366840211709
0.01;15;137;74357;0.374032289521
0.01;15;136;74357;0.374032454956
0.01;20;379;56316;0.367010954809
0.01;20;132;56316;0.375785055263
0.01;25;301;43588;0.366786949295
0.01;25;100;43588;0.375597321704
0.01;30;257;35256;0.370267243236
0.01;30;84;35256;0.373346948387
0.01;35;236;29354;0.373434689472
0.01;35;69;29354;0.379194092968
0.01;40;212;25050;0.372749652265
0.01;40;58;25050;0.378772877667
0.01;40;57;25050;0.378775474047
0.01;45;184;21736;0.373181761974
0.01;45;46;21736;0.379228365769
0.01;50;160;19188;0.37360175794
0.01;50;45;19188;0.379762734331
0.01;55;159;17114;0.374261540512
0.01;55;45;17114;0.380510991557
0.01;60;151;15523;0.375500134639
0.01;60;45;15523;0.381693954846
0.01;65;141;14102;0.375752341046
0.01;65;44;14102;0.382075886316
0.01;70;132;12870;0.376442231096
0.01;70;37;12870;0.382815502205
0.01;75;130;11878;0.376309395968
0.01;75;38;11878;0.382729306827
0.01;80;133;11024;0.376915078555
0.01;80;34;11024;0.383653974361
0.01;85;131;10226;0.377424084389
0.01;85;36;10226;0.384250919522
0.01;90;123;9537;0.377964561851
0.01;90;34;9537;0.384947750247
0.01;95;127;8955;0.378373135282
0.01;95;36;8955;0.385314916718
0.01;100;121;8404;0.379953368165
0.01;100;34;8404;0.386664291402
0.01;105;108;7907;0.38018232473
0.01;105;31;7907;0.387007560337
0.01;110;102;7500;0.380618877058
0.01;110;31;7500;0.387600388849
0.01;115;98;7096;0.381303236603
0.01;115;31;7096;0.388152711504
0.01;120;94;6718;0.380751113512
0.01;120;28;6718;0.388261629547
0.01;125;91;6390;0.380545499
0.01;125;27;6390;0.387812407457
0.01;130;86;6106;0.380956970848
0.01;130;29;6106;0.388376001605
0.01;135;85;5823;0.381615961723
0.01;135;26;5823;0.389156393219
0.01;140;80;5546;0.382424478675
0.01;140;28;5546;0.389939041368
0.01;145;76;5310;0.384135582351
0.01;145;28;5310;0.391291248802
0.01;150;77;5112;0.38467010592
0.01;150;27;5112;0.392118470576
0.01;155;74;4915;0.386413489965
0.01;155;25;4915;0.393539429377
0.01;160;77;4745;0.385769995881
0.01;160;25;4745;0.393141420361
0.01;165;69;4590;0.38644099981
