dispth;eth;comnum;vcount;modularity
0.01;10;374;85854;0.373817687082
0.01;10;109;85854;0.374280392549
0.01;10;108;85854;0.374281059369
0.01;15;398;69432;0.374204547248
0.01;15;116;69432;0.374662724855
0.01;15;115;69432;0.374662820098
0.01;20;358;50299;0.373842185815
0.01;20;99;50299;0.37452900423
0.01;25;302;38503;0.373052059002
0.01;25;89;38503;0.374734420723
0.01;30;264;30865;0.372887683444
0.01;30;98;30865;0.37428786534
0.01;35;237;25723;0.372137783119
0.01;35;77;25723;0.373049621234
0.01;40;201;21907;0.369743164375
0.01;40;70;21907;0.374895319349
0.01;45;179;19093;0.373214056388
0.01;45;59;19093;0.374006880634
0.01;50;172;16912;0.371313176496
0.01;50;58;16912;0.376820641246
0.01;50;57;16912;0.37683956882
0.01;55;159;15166;0.374540505858
0.01;55;52;15166;0.375430149021
0.01;55;51;15166;0.375432768619
0.01;60;136;13638;0.375290733072
0.01;60;49;13638;0.376017894875
0.01;65;130;12353;0.375809233616
0.01;65;49;12353;0.376549458059
0.01;70;121;11321;0.373646483052
0.01;70;47;11321;0.379714700256
0.01;75;121;10398;0.373095740451
0.01;75;43;10398;0.3799202814
0.01;80;117;9650;0.377105106558
0.01;80;42;9650;0.380244746424
0.01;85;116;8977;0.377505515361
0.01;85;39;8977;0.379334102566
0.01;90;116;8364;0.378842553783
0.01;90;40;8364;0.382563970035
0.01;95;110;7872;0.378890592589
0.01;95;35;7872;0.382725302297
0.01;100;101;7378;0.379705578135
0.01;100;35;7378;0.383395096779
0.01;105;95;6979;0.381481728758
0.01;105;30;6979;0.385122523532
0.01;110;95;6592;0.382758362764
0.01;110;33;6592;0.385915071202
0.01;115;84;6218;0.380299513164
0.01;115;30;6218;0.386924552971
0.01;120;83;5904;0.384518402349
0.01;120;26;5904;0.386103316697
0.01;120;25;5904;0.386104646833
0.01;125;78;5598;0.380464152012
0.01;125;25;5598;0.385372433233
0.01;130;78;5366;0.38057027726
0.01;130;25;5366;0.386512510015
0.01;135;73;5126;0.386067490592
0.01;135;24;5126;0.387499951577
0.01;140;66;4887;0.381895391375
0.01;140;20;4887;0.387967360251
0.01;145;63;4670;0.38240070088
0.01;145;19;4670;0.388414328816
0.01;150;60;4502;0.383956858152
0.01;150;19;4502;0.38965788099
0.01;150;18;4502;0.389673199114
0.01;155;58;4321;0.384054173358
0.01;155;15;4321;0.390404569295
0.01;160;58;4161;0.380103118934
0.01;160;17;4161;0.39076829535
0.01;160;16;4161;0.390776391786
0.01;165;58;4034;0.381019161641
0.01;165;16;4034;0.391468942342
0.01;170;61;3908;0.38638462672
0.01;170;17;3908;0.394128060419
0.01;170;16;3908;0.394137835148
0.01;175;59;3781;0.38310013161
0.01;175;14;3781;0.394741325668
0.01;180;56;3666;0.383656541525
0.01;180;15;3666;0.395300548596
0.01;185;56;3564;0.38286622817
0.01;185;14;3564;0.393737869409
0.01;190;59;3451;0.383634117318
0.01;190;16;3451;0.39594742518
0.01;195;59;3355;0.389217283651
0.01;195;16;3355;0.396603037991
0.01;200;60;3256;0.389257067088
0.01;200;15;3256;0.397289973404
0.015;10;613;68234;0.450481908621
0.015;10;253;68234;0.463313402491
0.015;15;662;54820;0.458588555514
0.015;15;250;54820;0.467142564905
0.015;20;537;39523;0.455821653806
0.015;20;188;39523;0.469379872322
0.015;20;187;39523;0.469379997474
0.015;25;461;30118;0.456684505906
0.015;25;173;30118;0.468870335759
0.015;30;397;23968;0.458383807523
0.015;30;155;23968;0.470424334104
0.015;35;342;19822;0.459397190611
0.015;35;130;19822;0.471526575938
0.015;40;290;16795;0.45976209512
0.015;40;115;16795;0.474550086653
0.015;45;259;14567;0.46202832671
0.015;45;94;14567;0.47663155498
0.015;50;243;12829;0.464215238015
0.015;50;81;12829;0.478343261553
0.015;50;80;12829;0.478351395713
0.015;55;230;11487;0.464974602782
0.015;55;79;11487;0.47962952
0.015;55;77;11487;0.479642888907
0.015;60;214;10304;0.467816984176
0.015;60;73;10304;0.481954226654
0.015;65;201;9311;0.466921439902
0.015;65;69;9311;0.482031225057
0.015;65;68;9311;0.48203716477
0.015;70;191;8510;0.473802351985
0.015;70;70;8510;0.4852672992
0.015;75;187;7809;0.473318624335
0.015;75;67;7809;0.486397892592
0.015;80;187;7232;0.47409243275
0.015;80;73;7232;0.486912075607
0.015;85;177;6710;0.475965903036
0.015;85;68;6710;0.488108198519
0.015;90;159;6218;0.473490489434
0.015;90;61;6218;0.488091169262
0.015;90;60;6218;0.488096428584
0.015;95;148;5841;0.4732116295
0.015;95;59;5841;0.488801278602
0.015;95;58;5841;0.488815057646
0.015;100;146;5471;0.474141015041
0.015;100;56;5471;0.489884914062
0.015;100;55;5471;0.489890792262
0.015;105;141;5173;0.477207851702
0.015;105;57;5173;0.491055825204
0.015;105;56;5173;0.491062206541
0.015;110;143;4877;0.477750154422
0.015;110;57;4877;0.491573448101
0.015;115;137;4583;0.477707875012
0.015;115;52;4583;0.492463628853
0.015;120;120;4337;0.480059807663
0.015;120;48;4337;0.492906597802
0.015;125;113;4103;0.478599099565
0.015;125;46;4103;0.494256513994
0.015;130;112;3919;0.48041465104
0.015;130;45;3919;0.494401745942
0.015;135;101;3742;0.480069703279
0.015;135;42;3742;0.493826354791
0.015;140;100;3579;0.482830842548
0.015;140;37;3579;0.496021319012
0.015;145;99;3410;0.48042529422
0.015;145;35;3410;0.495941550931
0.015;150;91;3276;0.480667854608
0.015;150;28;3276;0.496846835118
0.015;155;92;3143;0.481643170536
0.015;155;27;3143;0.497378594424
0.015;160;89;3016;0.484503489443
0.015;160;28;3016;0.498242762471
0.015;165;90;2923;0.484254088722
0.015;165;27;2923;0.499204513635
0.015;165;26;2923;0.499223388282
0.015;170;88;2832;0.485019790826
0.015;170;27;2832;0.499995028361
0.015;170;26;2832;0.500014555198
0.015;175;88;2738;0.488522955626
0.015;175;28;2738;0.503094628531
0.015;175;27;2738;0.503117903905
0.015;180;87;2651;0.493104179791
0.015;180;30;2651;0.50463369492
0.015;180;27;2651;0.50475823243
0.015;185;85;2573;0.493736638408
0.015;185;29;2573;0.505189236295
0.015;185;26;2573;0.505351526938
0.015;190;87;2491;0.495046277257
0.015;190;33;2491;0.50729449982
0.015;190;29;2491;0.507624087583
0.015;195;93;2422;0.494890101086
0.015;195;32;2422;0.503083461099
0.015;195;31;2422;0.50309258093
0.015;200;94;2343;0.494715247552
0.015;200;34;2343;0.503379171496
0.015;200;33;2343;0.503389642703
0.02;10;647;57879;0.49204868088
0.02;10;223;57879;0.507336998095
0.02;10;221;57879;0.507338772274
0.02;15;696;46151;0.498574727059
0.02;15;235;46151;0.512439011645
0.02;20;576;33213;0.485247968175
0.02;20;208;33213;0.511463412992
0.02;20;205;33213;0.511466360357
0.02;25;473;25238;0.486044367047
0.02;25;177;25238;0.509339380334
0.02;25;176;25238;0.509340325469
0.02;30;388;20042;0.494777556439
0.02;30;165;20042;0.509772399259
0.02;35;349;16511;0.492803533372
0.02;35;151;16511;0.509727584126
0.02;35;150;16511;0.509776549876
0.02;40;294;13962;0.496680271786
0.02;40;127;13962;0.512171135561
0.02;45;280;12114;0.493668354838
0.02;45;111;12114;0.51035866158
0.02;50;259;10609;0.497695023288
