dispth;eth;comnum;vcount;modularity
0.01;10;289;94531;0.316697743473
0.01;10;30;94531;0.324511403781
0.01;15;401;91075;0.317811205996
0.01;15;78;91075;0.326914080156
0.01;20;472;84277;0.320431959102
0.01;20;93;84277;0.327505095953
0.01;25;453;69867;0.31955897299
0.01;25;83;69867;0.326628133554
0.01;30;401;57500;0.318538522953
0.01;30;80;57500;0.325668085317
0.01;35;354;48414;0.318187715331
0.01;35;80;48414;0.32477288664
0.01;40;339;41658;0.316173795724
0.01;40;82;41658;0.323664162403
0.01;45;316;36484;0.315531102437
0.01;45;86;36484;0.322911579222
0.01;50;313;32394;0.312321779579
0.01;50;84;32394;0.320450416453
0.01;55;276;29102;0.311731691652
0.01;55;75;29102;0.319807098953
0.01;60;274;26319;0.311073556153
0.01;60;75;26319;0.319555585044
0.01;65;268;24070;0.306395161433
0.01;65;67;24070;0.317704464657
0.01;70;248;22125;0.307300108706
0.01;70;64;22125;0.317530853189
0.01;75;235;20509;0.306009949958
0.01;75;58;20509;0.317348907734
0.01;80;228;19057;0.305734494082
0.01;80;59;19057;0.316957190827
0.01;85;217;17807;0.304602696534
0.01;85;59;17807;0.316191859251
0.01;90;210;16717;0.304620889325
0.01;90;56;16717;0.316007204634
0.01;95;206;15691;0.30442962479
0.01;95;53;15691;0.315843458499
0.01;100;193;14736;0.304337458726
0.01;100;52;14736;0.315696218854
0.01;105;186;13985;0.305071100353
0.01;105;47;13985;0.316041178002
0.01;110;189;13264;0.304868009642
0.01;110;45;13264;0.315780602192
0.01;115;178;12572;0.304883197721
0.01;115;44;12572;0.315488106969
0.01;120;174;12005;0.304629992596
0.01;120;45;12005;0.315238675993
0.01;125;164;11446;0.304738610783
0.01;125;44;11446;0.314921616766
0.01;130;160;10966;0.304725983299
0.01;130;44;10966;0.31491394129
0.01;135;161;10503;0.303214223171
0.01;135;43;10503;0.31457241263
0.01;140;154;10072;0.303912695441
0.01;140;42;10072;0.315080388874
0.01;145;154;9664;0.30398127112
0.01;145;45;9664;0.3149641065
0.01;150;150;9333;0.304038951909
0.01;150;43;9333;0.315069049123
0.01;155;142;8932;0.303614810323
0.01;155;39;8932;0.314483917246
0.01;160;141;8612;0.303594543262
0.01;160;38;8612;0.314308861565
0.01;165;138;8306;0.303611761486
0.01;165;38;8306;0.314497456071
0.01;170;131;8024;0.303792380476
0.01;170;38;8024;0.314575340828
0.01;175;124;7787;0.303884709242
0.01;175;35;7787;0.314659108217
0.01;180;124;7539;0.304444419018
0.01;180;34;7539;0.314805446049
0.01;185;119;7300;0.304316693498
0.01;185;30;7300;0.314785056972
0.01;190;117;7059;0.303854162359
0.01;190;28;7059;0.314194099534
0.01;195;118;6854;0.303128985601
0.01;195;28;6854;0.313372860808
0.01;200;113;6664;0.302812336233
0.01;200;28;6664;0.312767078225
0.015;10;436;80156;0.421556290567
0.015;10;150;80156;0.440357748369
0.015;15;596;75116;0.432205820986
0.015;15;230;75116;0.450315828738
0.015;15;228;75116;0.450480115801
0.015;20;683;68899;0.437217689138
0.015;20;262;68899;0.455778143442
0.015;20;260;68899;0.455843594856
0.015;25;633;56839;0.439489190544
0.015;25;226;56839;0.458159395396
0.015;25;224;56839;0.458160821077
0.015;30;582;46487;0.4405093242
0.015;30;215;46487;0.459343267419
0.015;30;214;46487;0.45938763213
0.015;35;519;38937;0.440571753025
0.015;35;191;38937;0.460210487201
0.015;35;190;38937;0.460250266091
0.015;40;482;33324;0.44098079229
0.015;40;173;33324;0.460561092475
0.015;40;172;33324;0.460596079424
0.015;45;439;29081;0.441851716557
0.015;45;163;29081;0.461189300782
0.015;45;162;29081;0.461220537252
0.015;50;417;25678;0.441460618064
0.015;50;148;25678;0.461826394652
0.015;50;147;25678;0.461854461558
