dispth;eth;comnum;vcount;modularity
0.01;10;244;94708;0.313230526999
0.01;10;24;94708;0.321493723721
0.01;15;359;91402;0.314444021135
0.01;15;71;91402;0.324218596633
0.01;20;415;86522;0.31738051846
0.01;20;81;86522;0.325663966902
0.01;25;417;73934;0.317066339832
0.01;25;93;73934;0.325420319809
0.01;30;365;61189;0.314755833872
0.01;30;86;61189;0.323955865287
0.01;35;345;51831;0.312491738411
0.01;35;86;51831;0.322024740883
0.01;40;319;44702;0.312739492975
0.01;40;80;44702;0.321624579363
0.01;45;290;39079;0.312719578239
0.01;45;78;39079;0.320250310954
0.01;50;275;34645;0.311730480116
0.01;50;80;34645;0.319223299929
0.01;55;262;31087;0.309853123933
0.01;55;73;31087;0.318371709194
0.01;60;276;28124;0.304382195892
0.01;60;67;28124;0.316445982594
0.01;65;245;25668;0.303384724869
0.01;65;62;25668;0.314963677614
0.01;70;243;23581;0.302595812967
0.01;70;59;23581;0.314462529516
0.01;75;234;21786;0.302100492796
0.01;75;53;21786;0.314128448197
0.01;80;227;20268;0.300752414481
0.01;80;54;20268;0.31392447987
0.01;85;217;18931;0.300315070568
0.01;85;51;18931;0.313724427024
0.01;90;198;17748;0.299506136444
0.01;90;48;17748;0.313318325864
0.01;95;190;16719;0.299264436948
0.01;95;46;16719;0.31269826605
0.01;100;175;15775;0.299002633329
0.01;100;43;15775;0.312547013421
0.01;100;42;15775;0.312556585887
0.01;105;175;14949;0.298754074389
0.01;105;45;14949;0.312206134249
0.01;110;165;14155;0.298493603412
0.01;110;48;14155;0.311699996284
0.01;115;167;13476;0.299201997238
0.01;115;47;13476;0.311520797585
0.01;120;161;12811;0.298849754879
0.01;120;48;12811;0.311336308243
0.01;125;163;12215;0.298657382173
0.01;125;50;12215;0.310783716605
0.01;130;160;11676;0.298716871608
0.01;130;47;11676;0.310872456004
0.01;135;156;11185;0.298621406723
0.01;135;45;11185;0.310628204808
0.01;140;155;10725;0.298308178213
0.01;140;43;10725;0.310203161481
0.01;145;155;10295;0.298418089542
0.01;145;43;10295;0.310319080265
0.01;150;141;9902;0.298379951476
0.01;150;40;9902;0.310288667614
0.01;155;139;9572;0.298140873523
0.01;155;39;9572;0.309804872912
0.01;160;138;9196;0.298240665936
0.01;160;38;9196;0.309474014952
0.01;165;136;8887;0.298051772099
0.01;165;38;8887;0.309348917298
0.01;170;133;8582;0.296631460142
0.01;170;36;8582;0.309096039691
0.01;175;136;8311;0.296493343471
0.01;175;35;8311;0.308839219146
0.01;180;132;8038;0.296301363962
0.01;180;36;8038;0.307925869541
0.01;185;130;7788;0.296177113
0.01;185;36;7788;0.307885983689
0.01;190;129;7523;0.296145473285
0.01;190;33;7523;0.307662586091
0.01;195;121;7314;0.29603606846
0.01;195;33;7314;0.307420399797
0.01;200;120;7089;0.298078298624
0.01;200;31;7089;0.307988163558
0.015;10;410;80429;0.420204693394
0.015;10;134;80429;0.438315813632
0.015;15;558;75395;0.426945590883
0.015;15;225;75395;0.446151342675
0.015;15;224;75395;0.446152601974
0.015;20;629;70684;0.435409832067
0.015;20;254;70684;0.452389707293
0.015;20;252;70684;0.452391977629
0.015;25;605;60174;0.438586991087
0.015;25;245;60174;0.455478981709
0.015;25;243;60174;0.455481539751
0.015;30;580;49539;0.439448281094
0.015;30;223;49539;0.455380379695
0.015;30;222;49539;0.455632773513
0.015;35;542;41715;0.439898062047
