dispth;eth;comnum;vcount;modularity
0.01;10;432;76663;0.377274757993
0.01;10;121;76663;0.378013438489
0.01;15;358;50289;0.375721301432
0.01;15;115;50289;0.376435077977
0.01;20;266;35477;0.370955287965
0.01;20;75;35477;0.375660800103
0.01;20;74;35477;0.375677192306
0.01;25;235;27055;0.370995916516
0.01;25;55;27055;0.375779723772
0.01;30;198;21655;0.371558000679
0.01;30;53;21655;0.376593266307
0.01;35;171;18085;0.371545862316
0.01;35;50;18085;0.377150767364
0.01;40;155;15391;0.365080876007
0.01;40;52;15391;0.375004650784
0.01;45;136;13373;0.372700059573
0.01;45;43;13373;0.378008981657
0.01;50;128;11790;0.363763129088
0.01;50;38;11790;0.376079583082
0.01;55;128;10516;0.367506136405
0.01;55;36;10516;0.379238988783
0.01;60;125;9415;0.363622408458
0.01;60;39;9415;0.379999869806
0.01;65;117;8536;0.362953660661
0.01;65;36;8536;0.380293600992
0.01;70;108;7790;0.357398492578
0.01;70;32;7790;0.378458832652
0.01;70;31;7790;0.379078974704
0.01;75;112;7204;0.369627671638
0.01;75;30;7204;0.384355982161
0.01;80;102;6615;0.369493197305
0.01;80;27;6615;0.384299006438
0.01;85;92;6185;0.363194919396
0.01;85;27;6185;0.38115753939
0.01;90;89;5772;0.364109557515
0.01;90;26;5772;0.382051772118
0.01;95;79;5418;0.368987868851
0.01;95;24;5418;0.383833282283
0.01;100;81;5084;0.373717545786
0.01;100;21;5084;0.388877055634
0.01;105;68;4763;0.374531210636
0.01;105;21;4763;0.389199941796
0.01;110;67;4516;0.376546183607
0.01;110;21;4516;0.388024918545
0.01;115;63;4291;0.379159836965
0.01;115;18;4291;0.389580128555
0.01;115;17;4291;0.389622258554
0.01;120;63;4063;0.379944231285
0.01;120;16;4063;0.389747441828
0.01;120;15;4063;0.389799580151
0.01;125;62;3868;0.375755796308
0.01;125;19;3868;0.389341689995
0.01;130;58;3716;0.381477268109
0.01;130;22;3716;0.391767621799
0.01;135;57;3558;0.374925062844
0.01;135;19;3558;0.391910446628
0.01;135;18;3558;0.391961142362
0.01;140;60;3414;0.363484816097
0.01;140;19;3414;0.391440368672
0.01;145;53;3256;0.382006727664
0.01;145;16;3256;0.394889327561
0.01;150;49;3128;0.389208114488
0.01;150;20;3128;0.399440266148
0.01;155;46;3024;0.39233457725
0.01;155;14;3024;0.397189716589
0.01;160;47;2926;0.394916969033
0.01;160;20;2926;0.400981096994
0.01;165;47;2825;0.386094371514
0.01;165;18;2825;0.400970383815
0.01;165;17;2825;0.402125854202
0.01;170;51;2719;0.386406156649
0.01;170;17;2719;0.401583193401
0.01;175;54;2622;0.390088465854
0.01;175;15;2622;0.402176606388
0.01;180;49;2536;0.390892080011
0.01;180;16;2536;0.402394874198
0.01;185;52;2466;0.391447515308
0.01;185;17;2466;0.40337358709
0.01;185;16;2466;0.403405209419
0.01;190;54;2390;0.391925751147
0.01;190;18;2390;0.403932130897
0.01;190;17;2390;0.405020060851
0.01;195;53;2337;0.392970517604
0.01;195;19;2337;0.404815101215
0.01;195;18;2337;0.406267228667
0.01;200;51;2260;0.394116507463
0.01;200;18;2260;0.405597572824
0.01;200;17;2260;0.407134831137
0.015;10;623;60214;0.450952514363
0.015;10;250;60214;0.472840968867
0.015;10;249;60214;0.472841219838
0.015;15;482;39312;0.452382949007
0.015;15;212;39312;0.475104065494
0.015;15;211;39312;0.475105544351
0.015;20;368;27379;0.463399852392
0.015;20;129;27379;0.476780790417
0.015;25;307;20708;0.452535004637
0.015;25;112;20708;0.478313975274
0.015;30;278;16465;0.454640140008
0.015;30;99;16465;0.480105740835
0.015;30;98;16465;0.480106510921
0.015;35;221;13676;0.456508124819
0.015;35;92;13676;0.482318681194
0.015;40;201;11603;0.4575309597
0.015;40;80;11603;0.484058040213
0.015;45;195;10028;0.459071310865
0.015;45;74;10028;0.485600148226
0.015;50;184;8815;0.460605591026
0.015;50;84;8815;0.487556242267
0.015;50;83;8815;0.487586903591
0.015;55;172;7822;0.461284389107
0.015;55;78;7822;0.488963486223
0.015;60;163;6976;0.461833588197
0.015;60;75;6976;0.489968496481
0.015;65;147;6314;0.46302926032
0.015;65;66;6314;0.490708643819
0.015;65;65;6314;0.490721598752
0.015;70;138;5737;0.464094231858
0.015;70;60;5737;0.492145937309
0.015;70;59;5737;0.492152461115
0.015;75;139;5291;0.465028150694
0.015;75;61;5291;0.494099700613
0.015;80;129;4833;0.464938902338
0.015;80;58;4833;0.494254953763
0.015;85;122;4493;0.465465918537
0.015;85;56;4493;0.495879650499
0.015;85;55;4493;0.495892640808
0.015;90;112;4187;0.467129518305
0.015;90;51;4187;0.496351961058
0.015;90;50;4187;0.496365403452
0.015;95;110;3931;0.468802696838
0.015;95;47;3931;0.497642330165
0.015;95;46;3931;0.497656202163
0.015;100;104;3681;0.470328224415
0.015;100;42;3681;0.498309648516
0.015;105;101;3445;0.471366450171
0.015;105;39;3445;0.500705062009
0.015;110;97;3256;0.472106340881
0.015;110;40;3256;0.501392384788
0.015;115;92;3087;0.472876794441
0.015;115;38;3087;0.502284118165
0.015;120;90;2909;0.472675460013
0.015;120;37;2909;0.50237248285
0.015;125;90;2766;0.473986189681
0.015;125;40;2766;0.50426000772
0.015;130;89;2668;0.472732863946
0.015;130;38;2668;0.505679201696
0.015;135;88;2551;0.473467580856
0.015;135;39;2551;0.506234164929
0.015;140;85;2442;0.474799618292
0.015;140;39;2442;0.507418616633
0.015;145;80;2318;0.474541709669
0.015;145;34;2318;0.507783599697
0.015;150;75;2218;0.492644043724
0.015;150;31;2218;0.506158995184
0.015;155;77;2141;0.490881184055
0.015;155;32;2141;0.506364881319
0.015;160;73;2058;0.489691729568
0.015;160;31;2058;0.506849819487
0.015;165;67;1975;0.491124842079
0.015;165;28;1975;0.506557732903
0.015;170;66;1904;0.492980256459
0.015;170;27;1904;0.507563949091
0.015;175;64;1831;0.477488172519
0.015;175;22;1831;0.509579118914
0.015;180;62;1775;0.478218955028
0.015;180;24;1775;0.510657384313
0.015;185;63;1717;0.47774376092
0.015;185;24;1717;0.510988264921
0.015;190;62;1659;0.492478424754
0.015;190;26;1659;0.510074009922
0.015;195;64;1619;0.47884808443
0.015;195;26;1619;0.512454184826
0.015;200;65;1563;0.493208978724
0.015;200;25;1563;0.509910209527
0.02;10;725;50454;0.493408349461
0.02;10;266;50454;0.511026207519
0.02;10;264;50454;0.51106753546
0.02;15;563;32844;0.494938915739
0.02;15;204;32844;0.511648943895
0.02;15;203;32844;0.511650300927
0.02;20;449;22771;0.493443875649
0.02;20;156;22771;0.511255779781
0.02;20;154;22771;0.511260141805
0.02;25;387;17156;0.491914979116
0.02;25;136;17156;0.511229278873
0.02;25;135;17156;0.511229517798
0.02;30;318;13544;0.491507563659
0.02;30;116;13544;0.511249937922
0.02;35;279;11237;0.492422933266
0.02;35;106;11237;0.512480027051
0.02;35;105;11237;0.512495220673
0.02;40;253;9512;0.492151827291
0.02;40;98;9512;0.51267502571
0.02;40;97;9512;0.512676682466
0.02;45;241;8228;0.493604150054
0.02;45;88;8228;0.513658818313
0.02;45;87;8228;0.513669586236
0.02;50;237;7194;0.493331733125
0.02;50;90;7194;0.513678395814
0.02;50;89;7194;0.513685521891
0.02;55;220;6361;0.492685696091
0.02;55;85;6361;0.513326521365
0.02;55;84;6361;0.513335524328
0.02;60;205;5669;0.492337002685
0.02;60;86;5669;0.513794649201
0.02;60;85;5669;0.513804138001
0.02;65;194;5120;0.491475534968
0.02;65;79;5120;0.513174959164
0.02;65;78;5120;0.513175001441
0.02;70;182;4656;0.491724387093
0.02;70;79;4656;0.51323062903
0.02;75;177;4279;0.491034204723
0.02;75;75;4279;0.512932333628
0.02;80;159;3889;0.49100168357
0.02;80;68;3889;0.512805112124
0.02;85;150;3600;0.491132728323
0.02;85;66;3600;0.512539839577
0.02;85;65;3600;0.512540239753
0.02;90;139;3344;0.490743667269
0.02;90;65;3344;0.511946699367
0.02;90;63;3344;0.511967039833
0.02;95;135;3140;0.490444576381
0.02;95;62;3140;0.511591999225
0.02;95;61;3140;0.511613659416
0.02;100;129;2936;0.490430198615
0.02;100;58;2936;0.511826058874
0.02;100;56;2936;0.511844334942
0.02;105;120;2742;0.49071112593
0.02;105;56;2742;0.511844877912
0.02;110;122;2586;0.489936746977
0.02;110;53;2586;0.512242368901
0.02;115;116;2453;0.488971499421
0.02;115;51;2453;0.511090682895
0.02;120;112;2311;0.4889864934
0.02;120;50;2311;0.510905602224
0.02;120;49;2311;0.510908289508
0.02;125;105;2183;0.489215415271
0.02;125;45;2183;0.510853410651
