dispth;eth;comnum;vcount;modularity
0.01;10;231;94529;0.310907605344
0.01;10;30;94529;0.318196949241
0.01;15;360;91108;0.312544921763
0.01;15;71;91108;0.319551211995
0.01;20;438;87096;0.313995002066
0.01;20;87;87096;0.320836425694
0.01;20;86;87096;0.320840849038
0.01;25;410;76078;0.313446142908
0.01;25;90;76078;0.320288692127
0.01;30;379;63302;0.312136848345
0.01;30;84;63302;0.318751809189
0.01;35;349;53341;0.310722273406
0.01;35;83;53341;0.316964116891
0.01;40;329;46023;0.308420239593
0.01;40;83;46023;0.315858935713
0.01;45;309;40263;0.307304433947
0.01;45;75;40263;0.314609219159
0.01;50;311;35765;0.30490728634
0.01;50;76;35765;0.31325740811
0.01;55;279;31984;0.303834260554
0.01;55;79;31984;0.31201136717
0.01;60;264;28969;0.298884113324
0.01;60;75;28969;0.310341641442
0.01;65;249;26472;0.298324943412
0.01;65;74;26472;0.309430586206
0.01;70;236;24358;0.297532316213
0.01;70;70;24358;0.309088532239
0.01;75;219;22447;0.296609880857
0.01;75;62;22447;0.308401349223
0.01;80;213;20881;0.296206028894
0.01;80;62;20881;0.307901719119
0.01;80;61;20881;0.307905755479
0.01;85;208;19464;0.295596950082
0.01;85;62;19464;0.307402818267
0.01;90;202;18192;0.295684995681
0.01;90;53;18192;0.30677431063
0.01;95;186;17069;0.295005562568
0.01;95;47;17069;0.306248864295
0.01;100;179;16071;0.294078627302
0.01;100;49;16071;0.305791579388
0.01;105;162;15206;0.293869451044
0.01;105;51;15206;0.305462729481
0.01;110;158;14413;0.293462352957
0.01;110;50;14413;0.305137349413
0.01;115;163;13675;0.293165500483
0.01;115;47;13675;0.304543919008
0.01;120;158;13052;0.292667581665
0.01;120;44;13052;0.30453520186
0.01;125;158;12453;0.293869146331
0.01;125;42;12453;0.304416749498
0.01;130;159;11907;0.288211188676
0.01;130;43;11907;0.30275714928
0.01;130;42;11907;0.304113199043
0.01;135;157;11379;0.290049379416
0.01;135;43;11379;0.303449840828
0.01;140;158;10894;0.288994666223
0.01;140;43;10894;0.30350146629
0.01;145;157;10450;0.28973152932
0.01;145;40;10450;0.302906702377
0.01;150;156;10002;0.292298325806
0.01;150;41;10002;0.302587185959
0.01;155;155;9631;0.291762754741
0.01;155;41;9631;0.302213225866
0.01;160;150;9277;0.290814607604
0.01;160;38;9277;0.302001241258
0.01;165;140;8992;0.291885633539
0.01;165;37;8992;0.301920670817
0.01;170;140;8670;0.291649838337
0.01;170;36;8670;0.301403386275
0.01;175;135;8426;0.291658679554
0.01;175;34;8426;0.301361658065
0.01;180;129;8133;0.291515086227
0.01;180;29;8133;0.301416041719
0.01;185;122;7881;0.290088478988
0.01;185;26;7881;0.301142939025
0.01;190;122;7643;0.289858416046
0.01;190;27;7643;0.300736447602
0.01;195;120;7424;0.289582001179
0.01;195;27;7424;0.30013136452
0.01;200;118;7214;0.289611593765
0.01;200;27;7214;0.300321671256
0.015;10;408;79588;0.425262349282
0.015;10;128;79588;0.434304492552
0.015;15;575;74622;0.431999920503
0.015;15;224;74622;0.44172546139
0.015;20;685;70519;0.437394401693
0.015;20;270;70519;0.446560616595
0.015;20;268;70519;0.446878878797
0.015;25;621;61482;0.439932733911
