dispth;eth;comnum;vcount;modularity
0.01;10;458;82740;0.377292194553
0.01;10;127;82740;0.37763769582
0.01;15;392;59110;0.376984778763
0.01;15;126;59110;0.377624214199
0.01;20;327;42193;0.376244855739
0.01;20;99;42193;0.376978151533
0.01;25;269;32211;0.375594108841
0.01;25;90;32211;0.376387166694
0.01;30;228;25822;0.375745853908
0.01;30;61;25822;0.376578749815
0.01;35;186;21474;0.375065455655
0.01;35;52;21474;0.375999907358
0.01;40;174;18291;0.374873729073
0.01;40;52;18291;0.375756961691
0.01;45;166;15877;0.375644374557
0.01;45;48;15877;0.376508179232
0.01;50;154;13996;0.375969970417
0.01;50;45;13996;0.37687004255
0.01;55;129;12464;0.376362634324
0.01;55;47;12464;0.377285143035
0.01;60;124;11260;0.376870867843
0.01;60;43;11260;0.377867595319
0.01;65;124;10232;0.377613165736
0.01;65;40;10232;0.378779355999
0.01;70;118;9335;0.377966045079
0.01;70;35;9335;0.379522132855
0.01;75;110;8560;0.379171055641
0.01;75;34;8560;0.380789315827
0.01;80;112;7940;0.379601038425
0.01;80;34;7940;0.381269153781
0.01;85;105;7363;0.380626628839
0.01;85;32;7363;0.382502231127
0.01;90;106;6930;0.38112683
0.01;90;29;6930;0.382823312102
0.01;95;100;6488;0.382745137512
0.01;95;27;6488;0.384218451492
0.01;100;90;6080;0.38215294788
0.01;100;24;6080;0.383864545778
0.01;105;82;5734;0.378882150441
0.01;105;25;5734;0.38439721638
0.01;110;73;5406;0.379375299961
0.01;110;21;5406;0.385018841451
0.01;115;68;5118;0.380126165058
0.01;115;18;5118;0.385734698633
0.01;120;65;4878;0.382268692473
0.01;120;18;4878;0.387485807328
0.01;125;62;4645;0.382991374506
0.01;125;16;4645;0.388393316637
0.01;130;62;4440;0.379462395196
0.01;130;18;4440;0.388966763672
0.01;135;55;4236;0.380012518623
0.01;135;18;4236;0.38980797974
0.01;140;55;4071;0.38643174415
0.01;140;15;4071;0.391675647317
0.01;145;57;3895;0.381301013007
0.01;145;13;3895;0.39137663492
0.01;150;53;3741;0.382130648071
0.01;150;14;3741;0.392198103829
0.01;155;56;3600;0.382524382339
0.01;155;13;3600;0.392933549126
0.01;160;48;3458;0.386979182059
0.01;160;18;3458;0.396612888529
0.01;165;50;3361;0.383761471717
0.01;165;15;3361;0.394596685068
0.01;170;51;3224;0.384570742342
0.01;170;14;3224;0.39513846722
0.01;175;56;3127;0.384609024378
0.01;175;16;3127;0.395432950826
0.01;180;60;3042;0.385445005772
0.01;180;17;3042;0.396432807552
0.01;185;59;2935;0.38600186431
0.01;185;17;2935;0.396999007693
0.01;190;56;2837;0.386316112983
0.01;190;15;2837;0.39745042011
0.01;195;64;2765;0.38790634638
0.01;195;21;2765;0.401339936964
0.01;200;61;2681;0.389842882964
0.01;200;21;2681;0.402214861287
0.015;10;637;65152;0.452581983467
0.015;10;263;65152;0.474619964214
0.015;15;525;46456;0.456778879102
0.015;15;211;46456;0.478889325082
0.015;20;424;32843;0.462706828483
0.015;20;174;32843;0.477986205262
0.015;25;346;24871;0.463465445752
0.015;25;134;24871;0.479338505948
0.015;30;282;19816;0.464061795144
0.015;30;115;19816;0.479702990072
0.015;30;114;19816;0.479705093579
0.015;35;232;16397;0.463587509554
0.015;35;93;16397;0.482029648845
0.015;35;92;16397;0.482031347269
0.015;40;209;13910;0.464484852453
0.015;40;83;13910;0.481299223754
0.015;40;82;13910;0.481311447199
0.015;45;202;11987;0.465187161915
0.015;45;81;11987;0.482490676709
0.015;50;196;10531;0.47330555494
0.015;50;75;10531;0.486192688868
0.015;55;180;9351;0.474104161719
0.015;55;71;9351;0.486947271487
0.015;60;174;8443;0.47557102208
0.015;60;70;8443;0.489504795347
0.015;65;155;7640;0.476921495931
0.015;65;69;7640;0.490802813036
0.015;70;143;6913;0.478188519392
0.015;70;67;6913;0.491153385418
0.015;70;66;6913;0.491180038553
0.015;75;140;6329;0.478383298197
0.015;75;62;6329;0.491826369298
0.015;75;61;6329;0.491846424713
0.015;80;143;5854;0.479551779428
0.015;80;59;5854;0.493048364471
0.015;80;58;5854;0.493078237879
0.015;85;134;5423;0.480493004147
0.015;85;55;5423;0.493708410888
0.015;85;54;5423;0.493734289566
0.015;90;133;5090;0.484140660978
0.015;90;54;5090;0.494218132951
0.015;90;53;5090;0.494234694579
0.015;95;126;4750;0.484454113902
0.015;95;47;4750;0.494967343164
0.015;100;112;4431;0.485511042901
0.015;100;45;4431;0.495719904465
0.015;100;44;4431;0.495741078005
0.015;105;109;4167;0.487228861142
0.015;105;48;4167;0.496396704013
0.015;105;47;4167;0.496411127095
0.015;110;101;3924;0.486983073029
0.015;110;39;3924;0.497365704257
0.015;110;38;3924;0.497387110896
0.015;115;99;3699;0.487209912982
0.015;115;32;3699;0.49846021839
0.015;120;92;3511;0.488407698781
0.015;120;29;3511;0.498971054149
0.015;125;95;3350;0.488917908064
0.015;125;31;3350;0.499647145218
0.015;130;90;3208;0.48878394141
0.015;130;33;3208;0.500844773878
0.015;130;32;3208;0.500861707101
0.015;135;89;3059;0.489581496814
0.015;135;33;3059;0.502165083234
0.015;135;32;3059;0.502167613719
0.015;140;90;2948;0.490953339971
0.015;140;32;2948;0.503652480302
0.015;140;31;2948;0.503659964534
0.015;145;83;2802;0.488509017119
0.015;145;32;2802;0.502692119123
0.015;145;31;2802;0.502704927297
0.015;150;83;2681;0.491189254708
0.015;150;33;2681;0.503821399471
0.015;150;32;2681;0.503841424357
0.015;155;88;2579;0.491487984166
0.015;155;35;2579;0.504706797963
0.015;155;34;2579;0.504710372298
0.015;160;85;2480;0.486092036715
0.015;160;37;2480;0.498333300068
0.015;160;36;2480;0.498336362677
0.015;165;83;2392;0.486758674464
0.015;165;35;2392;0.498947767968
0.015;165;34;2392;0.498950549491
0.015;170;86;2281;0.485004465693
0.015;170;33;2281;0.49902351408
0.015;170;32;2281;0.499031405035
0.015;175;85;2206;0.484450634715
0.015;175;34;2206;0.499932554524
0.015;175;33;2206;0.499942341129
0.015;180;81;2154;0.485419639047
0.015;180;34;2154;0.500675579678
0.015;180;33;2154;0.500685165599
0.015;185;77;2078;0.49250019849
0.015;185;31;2078;0.507843761118
0.015;190;74;2007;0.495794629467
0.015;190;29;2007;0.507855358629
0.015;195;78;1946;0.496016031575
0.015;195;32;1946;0.507954950355
0.015;200;76;1882;0.496511650488
0.015;200;30;1882;0.508651411185
0.02;10;695;54840;0.49535025845
0.02;10;256;54840;0.511606658091
0.02;10;254;54840;0.51166061966
0.02;15;613;39028;0.498261926236
0.02;15;244;39028;0.513627600535
0.02;15;243;39028;0.513699231806
0.02;20;486;27498;0.497931219322
0.02;20;188;27498;0.513577701313
0.02;20;187;27498;0.513578798018
0.02;25;413;20739;0.497689718256
0.02;25;152;20739;0.513868898191
0.02;30;350;16450;0.497421492051
0.02;30;132;16450;0.512975965888
0.02;35;295;13597;0.493696490265
0.02;35;110;13597;0.513323421975
0.02;40;269;11489;0.494613415851
0.02;40;98;11489;0.513711682101
0.02;45;262;9867;0.493933378287
0.02;45;90;9867;0.513587062363
0.02;50;234;8629;0.496769847848
0.02;50;87;8629;0.514834963817
0.02;50;86;8629;0.514851512153
0.02;55;229;7654;0.492749834829
0.02;55;83;7654;0.513416353777
0.02;60;215;6906;0.494678809558
0.02;60;86;6906;0.514980500751
0.02;65;192;6243;0.493844684857
0.02;65;80;6243;0.514192489604
0.02;70;183;5667;0.49334070161
0.02;70;79;5667;0.513681440517
0.02;75;176;5177;0.494551675922
0.02;75;76;5177;0.5153798534
0.02;80;166;4772;0.495641103035
0.02;80;76;4772;0.515565723373
0.02;85;158;4410;0.495391371067
0.02;85;71;4410;0.515643978161
0.02;90;157;4127;0.495486864955
0.02;90;67;4127;0.515718633317
0.02;95;154;3843;0.494704981666
0.02;95;67;3843;0.515335334
0.02;100;137;3566;0.494857986531
0.02;100;58;3566;0.515574986806
0.02;100;57;3566;0.515578839732
0.02;105;137;3349;0.493604096896
0.02;105;60;3349;0.515039461103
0.02;105;59;3349;0.51504855738
0.02;110;127;3171;0.492729680075
0.02;110;52;3171;0.514496326406
0.02;115;124;2981;0.492115303891
0.02;115;48;2981;0.514306079875
0.02;120;121;2815;0.491430162257
0.02;120;48;2815;0.514286865551
0.02;125;115;2684;0.492037641065
0.02;125;51;2684;0.514709868801
0.02;130;107;2559;0.492812190117
0.02;130;52;2559;0.51528012959
0.02;130;51;2559;0.515313436818
0.02;135;100;2434;0.493409521644
0.02;135;47;2434;0.51573912718
0.02;135;46;2434;0.515751134948
0.02;140;98;2337;0.49278317204
0.02;140;44;2337;0.514861813254
0.02;140;43;2337;0.5148821277
0.02;145;89;2215;0.491468134039
0.02;145;39;2215;0.513995906057
0.02;145;38;2215;0.514018928436
0.02;150;86;2121;0.491666518119
0.02;150;39;2121;0.513337252972
0.02;150;38;2121;0.513371299083
0.02;155;89;2045;0.490620834158
0.02;155;39;2045;0.512998599634
0.02;155;38;2045;0.513005103047
0.02;160;88;1972;0.490784803184
0.02;160;38;1972;0.51288624034
0.02;160;37;1972;0.512893097639
0.02;165;85;1894;0.490034782736
0.02;165;36;1894;0.512403238142
0.02;165;34;1894;0.512458221073
0.02;170;81;1794;0.489879516876
0.02;170;33;1794;0.512593340094
0.02;170;31;1794;0.512661250161
0.02;175;80;1738;0.489128845976
0.02;175;33;1738;0.511922098366
0.02;175;31;1738;0.511992018675
0.02;180;81;1689;0.488806299717
0.02;180;33;1689;0.512279112022
0.02;180;31;1689;0.512308410577
0.02;185;83;1635;0.487916794533
0.02;185;34;1635;0.511363883632
0.02;185;33;1635;0.511374289888
0.02;190;79;1577;0.487347966143
0.02;190;31;1577;0.511142888534
0.02;195;80;1524;0.485900088022
0.02;195;28;1524;0.510518359583
0.02;200;77;1473;0.485959206675
0.02;200;29;1473;0.51023534776
0.025;10;798;47635;0.497170586191
0.025;10;281;47635;0.519934504855
0.025;10;280;47635;0.52036552483
0.025;15;710;33809;0.492404184224
0.025;15;273;33809;0.518327164933
0.025;15;270;33809;0.519360109293
0.025;20;571;23771;0.491844069393
0.025;20;212;23771;0.513686353378
0.025;20;208;23771;0.513694306075
0.025;25;472;17876;0.500577634508
0.025;25;178;17876;0.517916918739
0.025;25;176;17876;0.517934810117
0.025;30;394;14128;0.498355076606
0.025;30;165;14128;0.516479015853
0.025;30;164;14128;0.516480240434
0.025;35;332;11607;0.483056740784
0.025;35;140;11607;0.503420965736
0.025;35;137;11607;0.503499694903
0.025;40;294;9812;0.485699619264
0.025;40;130;9812;0.50451322882
0.025;40;128;9812;0.504590423227
