dispth;eth;comnum;vcount;modularity
0.01;10;314;85352;0.37570087007
0.01;10;108;85352;0.376877526154
0.01;10;107;85352;0.376877912968
0.01;15;405;74679;0.370949288244
0.01;15;138;74679;0.380099661436
0.01;20;384;56418;0.374798929916
0.01;20;133;56418;0.378772458292
0.01;25;304;43556;0.374783283515
0.01;25;109;43556;0.378758787727
0.01;30;253;35097;0.369515000007
0.01;30;93;35097;0.37882742506
0.01;35;244;29340;0.369454185002
0.01;35;83;29340;0.37909690066
0.01;40;208;25029;0.369933033859
0.01;40;61;25029;0.378385324988
0.01;40;60;25029;0.378386647286
0.01;45;196;21763;0.362080615396
0.01;45;52;21763;0.377528846535
0.01;50;181;19146;0.371194447341
0.01;50;52;19146;0.378772149889
0.01;55;164;17120;0.370598154342
0.01;55;52;17120;0.380121436873
0.01;55;51;17120;0.380122975507
0.01;60;151;15442;0.370992789782
0.01;60;49;15442;0.380620883336
0.01;65;156;14099;0.372098222259
0.01;65;44;14099;0.38071404103
0.01;70;147;12909;0.372702272006
0.01;70;43;12909;0.38189423288
0.01;75;133;11862;0.373553012575
0.01;75;38;11862;0.381802698183
0.01;80;129;10990;0.373743749714
0.01;80;39;10990;0.380941846321
0.01;85;124;10215;0.374555835
0.01;85;40;10215;0.381261099415
0.01;90;120;9533;0.376160241321
0.01;90;38;9533;0.383241061831
0.01;95;121;8920;0.37690451883
0.01;95;35;8920;0.384175972374
0.01;100;112;8397;0.379052090671
0.01;100;30;8397;0.385699270584
0.01;105;119;7925;0.376627922892
0.01;105;31;7925;0.385511674042
0.01;110;104;7487;0.378361857848
0.01;110;33;7487;0.385322148389
0.01;115;101;7076;0.377996879554
0.01;115;29;7076;0.386965628383
0.01;120;92;6716;0.378761408531
0.01;120;31;6716;0.388414684191
0.01;125;87;6394;0.382990443398
0.01;125;31;6394;0.389705096415
0.01;130;87;6094;0.383031894812
0.01;130;32;6094;0.389999109718
0.01;135;85;5806;0.381159908265
0.01;135;32;5806;0.390443525607
0.01;140;85;5550;0.382509783236
0.01;140;31;5550;0.390416232262
0.01;145;83;5355;0.382898148493
0.01;145;30;5355;0.392293106492
0.01;150;84;5149;0.383482146403
0.01;150;30;5149;0.392952697975
0.01;155;82;4949;0.383522472339
0.01;155;29;4949;0.39355695092
0.01;160;76;4753;0.387070717639
0.01;160;25;4753;0.394226898025
0.01;165;80;4613;0.387422795216
0.01;165;26;4613;0.395061427717
0.01;170;74;4430;0.388297168484
0.01;170;24;4430;0.395469673469
0.01;175;69;4273;0.388865692834
0.01;175;21;4273;0.396064155747
0.01;180;71;4123;0.384644486132
0.01;180;22;4123;0.396413792859
0.01;185;69;4001;0.384779064877
0.01;185;20;4001;0.397025521211
0.01;190;67;3872;0.387191390831
0.01;190;21;3872;0.397593172464
0.01;195;64;3737;0.387331168841
0.01;195;19;3737;0.397836287631
0.01;200;63;3623;0.391194894231
0.01;200;16;3623;0.398939134028
0.015;10;544;67102;0.46610702568
0.015;10;226;67102;0.473304571033
0.015;15;626;58018;0.471535788962
0.015;15;268;58018;0.478116019667
0.015;20;533;43833;0.472417948885
0.015;20;222;43833;0.479513665305
0.015;25;399;33638;0.473528507639
0.015;25;176;33638;0.479889755239
0.015;30;351;26891;0.474320681552
0.015;30;152;26891;0.482046392187
0.015;35;324;22369;0.474738376363
0.015;35;142;22369;0.481999305961
0.015;40;294;18977;0.475824719534
0.015;40;114;18977;0.48336345863
0.015;45;274;16447;0.47694999624
0.015;45;113;16447;0.484653369131
0.015;45;112;16447;0.484655558034
0.015;50;248;14386;0.476984120931
0.015;50;90;14386;0.485276750829
0.015;50;89;14386;0.485277858386
0.015;55;236;12821;0.477945680675
0.015;55;80;12821;0.486941510458
0.015;60;218;11516;0.478950172495
0.015;60;75;11516;0.48792710784
0.015;65;204;10484;0.478057194661
0.015;65;77;10484;0.487816014559
0.015;65;76;10484;0.48853583986
0.015;70;194;9583;0.480426839193
0.015;70;79;9583;0.488945390641
0.015;70;78;9583;0.489617896888
0.015;75;180;8771;0.47045787183
0.015;75;64;8771;0.489474745491
0.015;75;63;8771;0.489886568163
0.015;80;177;8101;0.482107070785
0.015;80;70;8101;0.491490727123
0.015;80;69;8101;0.492009737491
0.015;85;164;7485;0.48336975894
0.015;85;72;7485;0.490929193265
0.015;90;159;6984;0.48465000326
0.015;90;62;6984;0.491514924669
0.015;95;161;6518;0.486238166956
0.015;95;65;6518;0.493543608222
0.015;100;149;6102;0.487016065275
0.015;100;64;6102;0.493885191354
0.015;105;143;5746;0.482917555744
0.015;105;56;5746;0.494721593262
0.015;110;133;5411;0.483884490896
0.015;110;51;5411;0.496229911174
0.015;115;130;5117;0.484658068038
0.015;115;49;5117;0.497086053644
0.015;120;126;4845;0.489084062564
0.015;120;46;4845;0.498343462867
0.015;125;128;4602;0.476949814022
0.015;125;47;4602;0.499723266353
0.015;125;46;4602;0.499730458822
0.015;130;122;4366;0.473497756229
0.015;130;47;4366;0.499865267611
0.015;135;118;4131;0.486754952789
0.015;135;49;4131;0.498600277623
0.015;135;48;4131;0.498663897333
0.015;140;108;3947;0.482526520475
0.015;140;48;3947;0.501623898314
0.015;145;111;3808;0.482734175762
0.015;145;48;3808;0.500495815853
0.015;150;108;3660;0.484024003246
0.015;150;47;3660;0.500705014195
0.015;155;107;3525;0.489616579973
0.015;155;49;3525;0.499474614892
0.015;160;107;3372;0.489481508905
0.015;160;44;3372;0.501871702814
0.015;165;101;3259;0.497269636126
0.015;165;42;3259;0.504253369398
0.015;165;41;3259;0.504311798475
0.015;170;101;3118;0.474326699512
0.015;170;44;3118;0.50166408293
0.015;175;101;3006;0.475709528735
0.015;175;45;3006;0.50239457186
0.015;175;44;3006;0.50275006666
0.015;180;96;2901;0.476561751632
0.015;180;41;2901;0.50503325105
0.015;185;90;2807;0.477988736339
0.015;185;41;2807;0.505929145686
0.015;190;85;2713;0.478995151021
0.015;190;40;2713;0.506096914208
0.015;195;89;2618;0.499989275723
0.015;195;38;2618;0.508809772383
0.015;200;87;2537;0.500332087932
0.015;200;37;2537;0.509126247389
0.02;10;597;56162;0.473428272399
0.02;10;230;56162;0.497259637594
0.02;10;228;56162;0.499369965387
0.02;15;708;48030;0.481533000515
0.02;15;262;48030;0.506262378399
0.02;15;260;48030;0.50629786927
0.02;20;631;36301;0.470660657148
0.02;20;248;36301;0.500319231215
0.02;20;246;36301;0.501989672769
0.02;25;505;27741;0.468007283054
0.02;25;209;27741;0.501926052825
0.02;25;208;27741;0.501927756895
0.02;30;439;22109;0.474583577476
0.02;30;177;22109;0.502280319188
0.02;30;173;22109;0.502333130529
0.02;35;393;18342;0.469959279236
0.02;35;165;18342;0.498553348271
0.02;35;164;18342;0.49859323667
0.02;40;347;15523;0.466615516809
0.02;40;143;15523;0.498510162246
0.02;40;142;15523;0.498563620683
0.02;45;339;13388;0.476359724533
0.02;45;138;13388;0.499987591659
0.02;45;137;13388;0.500065476622
0.02;50;304;11690;0.469440958291
0.02;50;107;11690;0.499550025347
0.02;50;105;11690;0.499635326729
0.02;55;298;10416;0.469126194415
0.02;55;111;10416;0.499163970327
0.02;55;110;10416;0.499249740501
0.02;60;263;9326;0.485574684337
0.02;60;102;9326;0.507889671319
0.02;65;258;8460;0.484806815755
0.02;65;95;8460;0.50726691041
0.02;65;93;8460;0.507281504664
0.02;70;242;7706;0.4836234042
0.02;70;89;7706;0.506939959009
0.02;70;87;7706;0.506961186818
0.02;75;225;7040;0.483282857744
0.02;75;80;7040;0.506052329479
0.02;75;79;7040;0.506062403302
0.02;80;214;6491;0.486520680211
0.02;80;82;6491;0.506974572195
0.02;80;80;6491;0.507000532767
0.02;85;203;5998;0.486518782562
0.02;85;82;5998;0.506074339446
0.02;90;194;5591;0.487260708693
0.02;90;77;5591;0.506667319812
0.02;95;190;5221;0.486919906363
0.02;95;82;5221;0.506490453855
0.02;100;182;4891;0.486184699465
0.02;100;77;4891;0.505860662698
0.02;105;172;4579;0.483007729482
0.02;105;71;4579;0.506131458232
0.02;110;163;4296;0.481170152132
0.02;110;63;4296;0.506225747784
0.02;115;151;4041;0.484697761601
0.02;115;60;4041;0.505384680435
0.02;120;144;3810;0.486630793813
0.02;120;58;3810;0.50495699751
0.02;120;57;3810;0.504989967232
0.02;125;141;3632;0.482924377026
0.02;125;57;3632;0.505412981788
0.02;125;56;3632;0.505436714322
0.02;130;137;3442;0.48732479705
0.02;130;56;3442;0.504352768565
0.02;130;55;3442;0.504402565702
0.02;135;131;3247;0.48717298993
0.02;135;53;3247;0.504182978787
0.02;135;52;3247;0.504221317211
0.02;140;130;3100;0.482939175878
0.02;140;54;3100;0.503892569929
0.02;140;52;3100;0.503922939238
