dispth;eth;comnum;vcount;modularity
0.01;10;134;95729;0.321877349425
0.01;10;10;95729;0.336029156949
0.01;15;228;94172;0.323608030106
0.01;15;37;94172;0.337228566741
0.01;20;310;91701;0.324382797378
0.01;20;73;91701;0.337954983252
0.01;25;380;89318;0.323881591436
0.01;25;103;89318;0.338347454538
0.01;25;102;89318;0.338347527913
0.01;30;452;87303;0.323608861815
0.01;30;120;87303;0.338676240398
0.01;30;119;87303;0.338676419886
0.01;35;459;84580;0.330317289966
0.01;35;134;84580;0.338919839911
0.01;35;131;84580;0.338920799665
0.01;40;440;78593;0.329957506986
0.01;40;131;78593;0.338621688748
0.01;45;436;70883;0.32952636459
0.01;45;124;70883;0.338019707132
0.01;50;444;63427;0.326681052544
0.01;50;120;63427;0.33694459098
0.01;55;437;57155;0.325964961467
0.01;55;116;57155;0.336134851411
0.01;60;404;51925;0.325349639677
0.01;60;104;51925;0.335595803508
0.01;65;375;47453;0.324899532572
0.01;65;97;47453;0.334986700231
0.01;70;362;43715;0.324201017618
0.01;70;104;43715;0.334705069123
0.01;75;344;40329;0.317775999662
0.01;75;101;40329;0.334023851402
0.01;80;323;37537;0.325020936923
0.01;80;85;37537;0.330966386195
0.01;85;320;34970;0.324618409462
0.01;85;82;34970;0.330469946458
0.01;90;302;32758;0.32412130135
0.01;90;75;32758;0.330231156854
0.01;95;290;30750;0.323885546246
0.01;95;77;30750;0.329638392438
0.01;100;274;28968;0.323270223373
0.01;100;73;28968;0.329667901778
0.01;105;269;27341;0.323121526802
0.01;105;78;27341;0.32961189905
0.01;110;264;25972;0.321698691234
0.01;110;81;25972;0.328643593686
0.01;115;253;24600;0.321443889786
0.01;115;74;24600;0.328440717685
0.01;120;242;23357;0.322180218094
0.01;120;70;23357;0.328616466005
0.01;125;236;22302;0.320768867574
0.01;125;71;22302;0.328217758709
0.01;130;233;21312;0.320622261835
0.01;130;71;21312;0.3280777555
0.01;135;217;20374;0.321909728322
0.01;135;68;20374;0.32830806794
0.01;140;210;19563;0.321657679294
0.01;140;68;19563;0.327539961662
0.01;145;204;18772;0.320208939228
0.01;145;61;18772;0.327011174018
0.01;150;198;18026;0.321206813092
0.01;150;65;18026;0.32762447175
0.01;155;190;17338;0.320981876704
0.01;155;57;17338;0.327271770538
0.01;160;185;16703;0.319581156835
0.01;160;56;16703;0.326837259925
0.01;165;179;16110;0.321076708222
0.01;165;55;16110;0.32738974409
0.01;170;179;15547;0.321097779426
0.01;170;54;15547;0.327454763785
0.01;175;179;15029;0.319433253621
0.01;175;53;15029;0.326319757879
0.01;180;179;14551;0.320836707246
0.01;180;50;14551;0.327118318741
0.01;185;176;14090;0.320732356325
0.01;185;49;14090;0.326953440078
0.01;190;167;13686;0.321032157489
0.01;190;43;13686;0.326452534163
0.01;195;166;13254;0.320833365119
0.01;195;43;13254;0.326749449447
0.01;200;164;12876;0.319483242917
0.01;200;43;12876;0.326155719425
0.015;10;199;82284;0.428406489987
0.015;10;48;82284;0.438604174056
0.015;15;315;78246;0.435351448103
0.015;15;116;78246;0.446746554656
0.015;20;408;74809;0.440995628029
0.015;20;179;74809;0.45140615297
0.015;25;467;72283;0.445791054165
0.015;25;209;72283;0.455569063156
0.015;30;535;70192;0.447590900562
0.015;30;237;70192;0.458207000067
0.015;35;551;67766;0.449746283619
0.015;35;243;67766;0.460810364172
0.015;35;242;67766;0.460812485227
0.015;40;549;63060;0.440210913418
0.015;40;239;63060;0.461647740442
0.015;40;238;63060;0.461649271138
0.015;45;510;56797;0.441024825952
0.015;45;223;56797;0.462629251116
0.015;45;222;56797;0.462630131043
0.015;50;502;50716;0.44034416359
0.015;50;206;50716;0.461994553147
0.015;50;204;50716;0.461994989132
0.015;55;462;45647;0.439927529007
0.015;55;211;45647;0.461784315766
0.015;55;210;45647;0.461784656473
0.015;60;425;41302;0.441231091082
0.015;60;169;41302;0.462517725132
0.015;65;400;37662;0.441548713729
0.015;65;157;37662;0.462529697085
0.015;70;381;34597;0.441323620987
0.015;70;148;34597;0.462516147725
0.015;75;364;31851;0.441285949304
0.015;75;139;31851;0.463786428132
0.015;80;345;29554;0.441782370184
0.015;80;138;29554;0.4641524197
0.015;85;334;27509;0.440638894317
0.015;85;159;27509;0.464353160956
0.015;90;312;25712;0.441065707056
0.015;90;146;25712;0.463483044742
0.015;95;302;24082;0.441844430869
0.015;95;125;24082;0.46352320022
0.015;100;288;22644;0.441432604694
0.015;100;139;22644;0.463997712194
0.015;100;138;22644;0.46399797311
0.015;105;271;21325;0.442008382414
0.015;105;131;21325;0.464042395831
0.015;110;260;20242;0.442507702616
0.015;110;132;20242;0.464414403241
0.015;110;131;20242;0.46441501926
0.015;115;258;19166;0.442566885312
0.015;115;130;19166;0.46456744819
0.015;120;257;18189;0.443450769357
0.015;120;131;18189;0.464648036851
0.015;125;259;17330;0.434036711867
0.015;125;111;17330;0.46417109649
0.015;130;246;16505;0.434451569049
0.015;130;108;16505;0.464301602241
0.015;135;236;15747;0.434042983664
0.015;135;107;15747;0.465491552252
0.015;140;231;15090;0.435010628701
0.015;140;104;15090;0.466435292342
0.015;140;103;15090;0.466435341333
0.015;145;232;14474;0.434976460281
0.015;145;100;14474;0.466816005696
0.015;145;99;14474;0.466816076441
0.015;150;225;13881;0.435143482
0.015;150;95;13881;0.467181440482
0.015;150;94;13881;0.467181676709
0.015;155;212;13318;0.444712253309
0.015;155;90;13318;0.46803451838
0.015;160;207;12806;0.444852574934
0.015;160;88;12806;0.467470780306
0.015;160;87;12806;0.467476180241
0.015;165;205;12326;0.444875718691
0.015;165;90;12326;0.467463304397
0.015;170;201;11888;0.445164119782
0.015;170;81;11888;0.466973209863
0.015;175;195;11471;0.447179177958
0.015;175;79;11471;0.467862718328
0.015;180;195;11111;0.447491553755
0.015;180;78;11111;0.468597485696
0.015;185;190;10760;0.447625516199
0.015;185;78;10760;0.469020237429
0.015;190;185;10434;0.447887531392
0.015;190;73;10434;0.46934337956
0.015;195;180;10069;0.447872546682
0.015;195;70;10069;0.469393950276
0.015;200;177;9755;0.447980010193
0.015;200;66;9755;0.469376456897
0.02;10;229;73524;0.478126907754
0.02;10;35;73524;0.500321824015
0.02;10;34;73524;0.500321900307
0.02;15;343;69604;0.486729138264
0.02;15;94;69604;0.50731552388
0.02;20;452;65913;0.493352519754
0.02;20;166;65913;0.513158337207
0.02;25;548;63018;0.499169934963
0.02;25;208;63018;0.518088171788
0.02;30;609;60700;0.501128958846
0.02;30;253;60700;0.520668125149
0.02;30;252;60700;0.521038756521
0.02;35;667;58348;0.504298957058
0.02;35;265;58348;0.524095407742
0.02;40;651;54234;0.507099110159
0.02;40;260;54234;0.525775026487
0.02;40;258;54234;0.526141719721
0.02;45;611;48860;0.508457243902
0.02;45;253;48860;0.527628017709
0.02;45;251;48860;0.527631322909
0.02;50;584;43657;0.509534360129
0.02;50;228;43657;0.528574806444
0.02;50;226;43657;0.528575602928
0.02;55;544;39225;0.510330036687
0.02;55;217;39225;0.52936532792
0.02;55;216;39225;0.529365795886
0.02;60;514;35489;0.510512755415
0.02;60;195;35489;0.529928109057
0.02;65;497;32332;0.511523728312
0.02;65;180;32332;0.530501842793
0.02;65;179;32332;0.530570449825
0.02;70;480;29631;0.512273232415
0.02;70;181;29631;0.531191867839
0.02;75;460;27248;0.512022683448
0.02;75;165;27248;0.531728784137
0.02;75;164;27248;0.531735434309
0.02;80;439;25253;0.512600799055
0.02;80;173;25253;0.532279452948
0.02;80;172;25253;0.532286582212
0.02;85;426;23519;0.513450847248
0.02;85;170;23519;0.53201740255
0.02;85;168;23519;0.532336543275
0.02;90;390;21966;0.514717555303
0.02;90;157;21966;0.53290904771
0.02;90;155;21966;0.533078129477
0.02;95;372;20530;0.515272060778
0.02;95;154;20530;0.533299709639
0.02;95;152;20530;0.53354704228
0.02;100;360;19310;0.51606073037
0.02;100;144;19310;0.533913571464
0.02;100;142;19310;0.534154453639
0.02;105;358;18184;0.515883828646
0.02;105;135;18184;0.534340206808
0.02;105;133;18184;0.534561518572
0.02;110;348;17216;0.516914395209
0.02;110;132;17216;0.534727577564
0.02;110;131;17216;0.534836469799
0.02;115;345;16288;0.517226903527
0.02;115;132;16288;0.535087981174
0.02;115;131;16288;0.53529504267
0.02;120;338;15458;0.517833758201
0.02;120;137;15458;0.536320767384
0.02;120;136;15458;0.536506723078
0.02;125;329;14716;0.518522676274
0.02;125;135;14716;0.536899033459
0.02;125;134;14716;0.537097162443
0.02;130;318;14020;0.518537748233
0.02;130;128;14020;0.536574141448
0.02;130;126;14020;0.536763114531
0.02;135;300;13370;0.518561968764
0.02;135;125;13370;0.537205721425
0.02;135;123;13370;0.537380289645
0.02;140;295;12817;0.517896690571
0.02;140;121;12817;0.53962676295
0.02;140;120;12817;0.539644168707
0.02;145;288;12277;0.518969879411
0.02;145;119;12277;0.540272264665
0.02;145;118;12277;0.540278868882
0.02;150;281;11766;0.519881246029
0.02;150;119;11766;0.53924741934
0.02;150;116;11766;0.53929618413
0.02;155;278;11286;0.519794660389
0.02;155;111;11286;0.53897642803
0.02;155;107;11286;0.539136142943
0.02;160;261;10840;0.519822051608
0.02;160;104;10840;0.541689290676
0.02;165;246;10444;0.501372259133
0.02;165;107;10444;0.541469544059
0.02;170;241;10071;0.500624013174
0.02;170;100;10071;0.541594451923
0.02;175;242;9716;0.500649038336
0.02;175;94;9716;0.541866921301
0.02;175;93;9716;0.541915034441
0.02;180;242;9398;0.500700444723
0.02;180;96;9398;0.541720033011
0.02;180;95;9398;0.541726321239
0.02;185;242;9110;0.500717157278
0.02;185;96;9110;0.542623046459
0.02;190;240;8832;0.501081059536
0.02;190;93;8832;0.543128050621
0.02;195;228;8532;0.502781228746
0.02;195;86;8532;0.547029646882
0.02;200;224;8274;0.503858415858
0.02;200;86;8274;0.546887042568
0.025;10;295;66038;0.504812381655
0.025;10;35;66038;0.538886056349
0.025;15;451;61878;0.515024967413
0.025;15;97;61878;0.548802754176
0.025;20;550;58141;0.524062372142
0.025;20;163;58141;0.555906933011
0.025;20;161;58141;0.55591043018
0.025;25;662;55181;0.53027127251
0.025;25;212;55181;0.5609331485
0.025;25;210;55181;0.560971992837
0.025;30;739;52890;0.535565364868
0.025;30;262;52890;0.566169845188
0.025;30;260;52890;0.566174169748
0.025;35;803;50665;0.538589340213
0.025;35;287;50665;0.569447547963
0.025;35;283;50665;0.569515950084
0.025;40;786;47066;0.541757576233
0.025;40;300;47066;0.571811575022
0.025;40;294;47066;0.572020606664
0.025;45;751;42374;0.542670326404
0.025;45;294;42374;0.573585528587
0.025;45;289;42374;0.57382119899
0.025;50;700;37790;0.544980751158
0.025;50;264;37790;0.574962809726
0.025;50;259;37790;0.575223833882
0.025;55;682;33921;0.54513940103
0.025;55;251;33921;0.57508221782
0.025;55;246;33921;0.575292365244
0.025;60;624;30654;0.553569646791
0.025;60;225;30654;0.576959146198
0.025;60;223;30654;0.576963489134
0.025;65;596;27890;0.554328807997
0.025;65;217;27890;0.577567615801
0.025;65;213;27890;0.577623141917
0.025;70;572;25506;0.554748804703
0.025;70;213;25506;0.578231961099
0.025;70;211;25506;0.57828617884
0.025;75;547;23469;0.555614815043
0.025;75;214;23469;0.578826852253
0.025;75;212;23469;0.578935540625
0.025;80;527;21732;0.555006986427
0.025;80;206;21732;0.579373375415
0.025;80;203;21732;0.57960148912
0.025;85;499;20207;0.556343966618
0.025;85;200;20207;0.579922989176
0.025;85;197;20207;0.580173392425
0.025;90;475;18868;0.556993396087
0.025;90;185;18868;0.580709897671
0.025;90;182;18868;0.580998759598
0.025;95;454;17645;0.556940777345
0.025;95;184;17645;0.581392766469
0.025;95;182;17645;0.581681804701
0.025;100;436;16590;0.557118542437
0.025;100;174;16590;0.577320116223
0.025;100;173;16590;0.57749907648
0.025;105;415;15615;0.557584081282
0.025;105;163;15615;0.577626051682
0.025;105;162;15615;0.577800662378
0.025;110;413;14785;0.556368716705
0.025;110;163;14785;0.577712207712
0.025;110;161;14785;0.577904872576
0.025;115;406;13962;0.556312709498
0.025;115;161;13962;0.578346044105
0.025;115;159;13962;0.578383726138
0.025;120;388;13230;0.558276849278
0.025;120;153;13230;0.583753378447
0.025;120;151;13230;0.583785140514
0.025;125;383;12576;0.556223279839
0.025;125;150;12576;0.578940259724
0.025;125;145;12576;0.579124701602
0.025;130;366;11982;0.557470228721
0.025;130;147;11982;0.579309161828
0.025;130;142;11982;0.579494814828
0.025;135;349;11421;0.559704334154
0.025;135;142;11421;0.584495336816
0.025;135;138;11421;0.584802687342
0.025;140;334;10928;0.558125085178
0.025;140;131;10928;0.579875836543
0.025;140;125;10928;0.58029032713
0.025;145;326;10461;0.560613257741
0.025;145;124;10461;0.585234442013
0.025;145;123;10461;0.585520088682
0.025;150;312;10024;0.559438199981
0.025;150;123;10024;0.584111885768
0.025;150;122;10024;0.584178640465
0.025;155;299;9599;0.559951217415
0.025;155;117;9599;0.58401937345
0.025;155;115;9599;0.58431181
0.025;160;285;9204;0.562140196472
0.025;160;112;9204;0.585816254771
0.025;160;111;9204;0.585932766035
0.025;165;284;8886;0.560986769003
0.025;165;120;8886;0.581771682025
0.025;165;117;8886;0.582017480196
0.025;170;289;8564;0.561609043664
0.025;170;118;8564;0.587705240307
0.025;170;116;8564;0.587963466777
0.025;175;291;8260;0.561307031903
0.025;175;111;8260;0.587997048645
0.025;175;109;8260;0.588134037421
0.025;180;289;7993;0.561698735576
0.025;180;108;7993;0.58848313191
0.025;180;107;7993;0.588603018852
0.025;185;284;7734;0.561746529654
0.025;185;112;7734;0.588402892849
0.025;185;110;7734;0.588542551187
0.025;190;280;7497;0.562691112756
0.025;190;108;7497;0.588915104137
0.025;190;105;7497;0.589058433602
0.025;195;280;7238;0.56050339925
0.025;195;104;7238;0.58714319297
0.025;195;103;7238;0.587218469583
0.025;200;272;7023;0.563130481648
0.025;200;108;7023;0.587587893915
0.025;200;106;7023;0.587696849581
0.03;10;360;59747;0.555203318011
0.03;10;62;59747;0.572664393004
0.03;10;60;59747;0.572669720342
0.03;15;543;55664;0.556716061116
0.03;15;131;55664;0.581390096748
0.03;15;127;55664;0.58141288987
0.03;20;675;51983;0.560010189561
0.03;20;214;51983;0.587426979569
0.03;20;208;51983;0.587509674352
0.03;25;797;49034;0.566085309574
0.03;25;275;49034;0.594726752746
0.03;25;269;49034;0.594843678279
0.03;30;881;46787;0.567286280266
0.03;30;350;46787;0.597811662372
0.03;30;343;46787;0.59786829203
0.03;35;957;44729;0.554944247479
0.03;35;377;44729;0.601978273773
0.03;35;371;44729;0.602001384117
0.03;40;952;41505;0.557194657567
0.03;40;383;41505;0.604440415261
0.03;40;376;41505;0.604465776781
0.03;45;890;37371;0.576209567705
0.03;45;382;37371;0.606218130938
0.03;45;376;37371;0.606237314515
0.03;50;851;33333;0.577407877134
0.03;50;366;33333;0.607474705008
0.03;50;358;33333;0.607517237318
0.03;55;811;29905;0.580255619522
0.03;55;342;29905;0.608357427965
0.03;55;334;29905;0.608372981371
0.03;60;749;27012;0.581383822236
0.03;60;317;27012;0.609831244023
0.03;60;313;27012;0.609841312979
0.03;65;685;24518;0.582501620699
0.03;65;285;24518;0.610448694675
0.03;65;282;24518;0.610529146802
0.03;70;646;22475;0.583219263521
0.03;70;271;22475;0.610655757477
0.03;70;269;22475;0.610663443843
0.03;75;618;20666;0.58343574175
0.03;75;276;20666;0.610908033833
0.03;75;272;20666;0.610930158632
0.03;80;594;19131;0.582620843128
0.03;80;267;19131;0.611531901403
0.03;80;262;19131;0.611839981049
0.03;85;569;17783;0.585075581123
0.03;85;257;17783;0.612380662927
0.03;85;252;17783;0.612568548863
0.03;90;536;16576;0.583677902686
0.03;90;238;16576;0.612152715712
0.03;90;233;16576;0.612254080102
0.03;95;510;15490;0.581553477676
0.03;95;238;15490;0.612253330757
0.03;95;234;15490;0.612444848483
0.03;100;481;14545;0.582404444593
0.03;100;225;14545;0.612946576351
0.03;100;221;14545;0.613003052854
0.03;105;459;13647;0.583567409971
0.03;105;211;13647;0.613221440721
0.03;105;207;13647;0.613297547865
0.03;110;448;12930;0.584951785641
0.03;110;208;12930;0.613309819485
0.03;110;203;12930;0.613461576879
0.03;115;442;12216;0.566791166726
0.03;115;209;12216;0.61349296309
0.03;115;202;12216;0.61359118984
0.03;120;426;11544;0.583619415273
0.03;120;202;11544;0.614417874171
0.03;120;197;11544;0.614529941384
0.03;125;411;10967;0.584494541745
0.03;125;195;10967;0.614841852127
0.03;125;188;10967;0.615152457698
0.03;130;398;10448;0.569766164266
0.03;130;183;10448;0.614758081261
0.03;130;177;10448;0.615026274217
0.03;135;380;9951;0.569373377109
0.03;135;172;9951;0.615679252924
0.03;135;168;9951;0.615871656814
0.03;140;364;9515;0.570340037646
0.03;140;162;9515;0.615884706292
0.03;140;158;9515;0.616011841138
0.03;145;355;9105;0.570594495213
0.03;145;153;9105;0.616675323685
0.03;145;151;9105;0.616749865967
0.03;150;341;8719;0.571303358364
0.03;150;149;8719;0.617254425218
0.03;150;147;8719;0.617331451866
0.03;155;330;8336;0.571793076265
0.03;155;150;8336;0.617111455223
0.03;155;147;8336;0.617191379196
0.03;160;316;7976;0.571680886984
0.03;160;143;7976;0.617726474928
0.03;160;141;7976;0.617834733621
0.03;165;314;7715;0.57933710563
0.03;165;151;7715;0.618683676096
0.03;165;149;7715;0.618944674654
0.03;170;311;7436;0.574027896137
0.03;170;147;7436;0.618953343399
0.03;170;144;7436;0.619286897137
0.03;175;304;7166;0.574293275928
0.03;175;144;7166;0.618965897516
0.03;175;142;7166;0.61920156345
0.03;180;294;6930;0.582446584446
0.03;180;141;6930;0.619206195074
0.03;180;138;6930;0.619422383676
0.03;185;285;6699;0.582723909131
0.03;185;137;6699;0.619526546342
0.03;185;134;6699;0.619904662543
0.03;190;279;6504;0.581540387346
0.03;190;134;6504;0.619454769459
0.03;190;131;6504;0.619731000777
0.03;195;275;6287;0.580814284524
0.03;195;125;6287;0.620116389721
0.03;195;123;6287;0.620449071834
0.03;200;275;6087;0.582960390719
0.03;200;129;6087;0.619852960671
0.03;200;126;6087;0.620207624604
0.035;10;411;54464;0.578391541089
0.035;10;64;54464;0.597565349378
0.035;10;62;54464;0.597570722157
0.035;15;602;50623;0.576546562676
0.035;15;149;50623;0.608110096088
0.035;15;140;50623;0.60824193766
0.035;20;740;47180;0.583961481371
0.035;20;222;47180;0.615510251833
0.035;20;213;47180;0.615587793582
0.035;25;848;44308;0.595434906905
0.035;25;301;44308;0.621556612619
0.035;25;289;44308;0.621604916098
0.035;30;943;42168;0.601427603748
0.035;30;393;42168;0.62581356857
0.035;30;381;42168;0.625853041816
0.035;35;1004;40211;0.605705251947
0.035;35;422;40211;0.631703803856
0.035;35;413;40211;0.631765146182
0.035;40;985;37266;0.6053264028
0.035;40;427;37266;0.633307523259
0.035;40;421;37266;0.633346456585
0.035;45;925;33593;0.606175184709
0.035;45;422;33593;0.632301136595
0.035;45;414;33593;0.632340377428
0.035;50;865;29991;0.608697619216
0.035;50;403;29991;0.634135310042
0.035;50;398;29991;0.634174449014
0.035;55;828;26921;0.609666704056
0.035;55;371;26921;0.635164719043
0.035;55;366;26921;0.635205263313
0.035;60;770;24291;0.61111125741
0.035;60;351;24291;0.636263961026
0.035;60;345;24291;0.636324899025
0.035;65;712;22020;0.613558420149
0.035;65;327;22020;0.636833001047
0.035;65;320;22020;0.636900745106
0.035;70;681;20170;0.611079372952
0.035;70;320;20170;0.636468323982
0.035;70;314;20170;0.636518056465
0.035;75;639;18531;0.609995262698
0.035;75;306;18531;0.636519461731
0.035;75;297;18531;0.636702977167
0.035;80;620;17141;0.609473037736
0.035;80;292;17141;0.636693458386
0.035;80;284;17141;0.636913912602
0.035;85;588;15910;0.611010367183
0.035;85;281;15910;0.637903871363
0.035;85;273;15910;0.638204761839
0.035;90;549;14817;0.611591889903
0.035;90;255;14817;0.638502227977
0.035;90;246;14817;0.638781064708
0.035;95;525;13844;0.611550163917
0.035;95;247;13844;0.638542796281
0.035;95;239;13844;0.63877925806
0.035;100;498;12998;0.610867700609
0.035;100;240;12998;0.63854788462
0.035;100;231;12998;0.6386548024
0.035;105;472;12184;0.611117898373
0.035;105;225;12184;0.638898826817
0.035;105;219;12184;0.639143695458
0.035;110;462;11536;0.611176624542
0.035;110;231;11536;0.639245407902
0.035;110;226;11536;0.639464215529
0.035;115;454;10911;0.611531774503
0.035;115;232;10911;0.639388300932
0.035;115;226;10911;0.639629912613
0.035;120;436;10297;0.611909035608
0.035;120;222;10297;0.639656708871
0.035;120;217;10297;0.639840645805
0.035;125;423;9756;0.611507985217
0.035;125;218;9756;0.640088527405
0.035;125;213;9756;0.640284417712
0.035;130;406;9289;0.610621645574
0.035;130;209;9289;0.639702056926
0.035;130;202;9289;0.639973240786
0.035;135;388;8833;0.612496755309
0.035;135;195;8833;0.639889470566
0.035;135;188;8833;0.640094798906
0.035;140;369;8448;0.613542525381
0.035;140;192;8448;0.640473452952
0.035;140;186;8448;0.64065704972
0.035;145;359;8079;0.613491579435
0.035;145;184;8079;0.641519795135
0.035;145;179;8079;0.641635417842
0.035;150;345;7732;0.614109723563
0.035;150;176;7732;0.641926626215
0.035;150;173;7732;0.642004331048
0.035;155;333;7393;0.614338184661
0.035;155;173;7393;0.64213138708
0.035;155;169;7393;0.642237970632
0.035;160;316;7065;0.614042833811
0.035;160;161;7065;0.64227828962
0.035;160;157;7065;0.642368176358
0.035;165;314;6840;0.614490960982
0.035;165;166;6840;0.642661973472
0.035;165;162;6840;0.642799010255
0.035;170;309;6590;0.61476316455
0.035;170;164;6590;0.642727464468
0.035;170;161;6590;0.642857796068
0.035;175;302;6346;0.615685351926
0.035;175;157;6346;0.642564247125
0.035;175;155;6346;0.642726152343
0.035;180;299;6131;0.615751800469
0.035;180;151;6131;0.643114587709
0.035;180;149;6131;0.64322173814
0.035;185;288;5919;0.616434524028
0.035;185;150;5919;0.643099320406
0.035;185;147;5919;0.643224357956
0.035;190;276;5737;0.616856770358
0.035;190;147;5737;0.643266151214
0.035;190;143;5737;0.643460583623
0.035;195;269;5546;0.616870271687
0.035;195;137;5546;0.643376606521
0.035;195;135;5546;0.643511747894
0.035;200;265;5380;0.617055108618
0.035;200;138;5380;0.643505102276
0.035;200;135;5380;0.643622723286
0.04;10;488;49777;0.597805771108
0.04;10;70;49777;0.625692071939
0.04;10;66;49777;0.625704583256
0.04;15;662;45928;0.610599560744
0.04;15;162;45928;0.637209587651
0.04;15;153;45928;0.637240407875
0.04;20;808;42529;0.618353466751
0.04;20;246;42529;0.64485099166
0.04;20;239;42529;0.644894576442
