dispth;eth;comnum;vcount;modularity
0.01;10;368;86055;0.371949934546
0.01;10;138;86055;0.375323826791
0.01;15;422;75779;0.376243157569
0.01;15;142;75779;0.378036088896
0.01;20;381;56980;0.375291217086
0.01;20;127;56980;0.377073990135
0.01;25;335;44104;0.374532470874
0.01;25;102;44104;0.376621639867
0.01;30;293;35559;0.374633283184
0.01;30;94;35559;0.376615098669
0.01;35;247;29513;0.374014797884
0.01;35;76;29513;0.376511891987
0.01;40;218;25110;0.374716635352
0.01;40;70;25110;0.377183739158
0.01;45;204;21908;0.373903056304
0.01;45;72;21908;0.377524411481
0.01;50;203;19320;0.376793792378
0.01;50;69;19320;0.37825822485
0.01;55;201;17334;0.377507358817
0.01;55;63;17334;0.378925850247
0.01;60;201;15674;0.377670922202
0.01;60;59;15674;0.379187430647
0.01;65;172;14233;0.377915325149
0.01;65;50;14233;0.379737758347
0.01;70;162;13084;0.378669041553
0.01;70;48;13084;0.380413048963
0.01;75;151;12031;0.379406337301
0.01;75;46;12031;0.381086304183
0.01;80;147;11097;0.380237951793
0.01;80;45;11097;0.381914130911
0.01;85;147;10339;0.381009337535
0.01;85;46;10339;0.382659369151
0.01;90;140;9715;0.381809386888
0.01;90;45;9715;0.383466089359
0.01;95;128;9085;0.382392904738
0.01;95;41;9085;0.384122715493
0.01;100;122;8538;0.382872122254
0.01;100;42;8538;0.3846900144
0.01;105;121;8066;0.375960331817
0.01;105;43;8066;0.385002315636
0.01;110;113;7605;0.376926761555
0.01;110;38;7605;0.385659654729
0.01;115;116;7232;0.377691509805
0.01;115;39;7232;0.38633005349
0.01;120;106;6835;0.379520580828
0.01;120;32;6835;0.386809933712
0.01;125;103;6511;0.378015323659
0.01;125;28;6511;0.387416790647
0.01;130;102;6195;0.380472120291
0.01;130;29;6195;0.388048321052
0.01;135;98;5921;0.379080815081
0.01;135;26;5921;0.388356256827
0.01;140;96;5691;0.382391614779
0.01;140;25;5691;0.389699168391
0.01;145;88;5420;0.381173894499
0.01;145;26;5420;0.389474248877
0.01;145;25;5420;0.389478609145
0.01;150;86;5228;0.383254502889
0.01;150;26;5228;0.390343233567
0.01;155;81;4998;0.383724312792
0.01;155;26;4998;0.390775765386
0.01;160;78;4821;0.384523307085
0.01;160;27;4821;0.391629675479
0.01;165;73;4641;0.38489979786
0.01;165;27;4641;0.392040303087
0.01;170;77;4488;0.385076070815
0.01;170;27;4488;0.392399899268
0.01;175;77;4327;0.382028573003
0.01;175;26;4327;0.393076627535
0.01;180;75;4182;0.382655149829
0.01;180;25;4182;0.393600838233
0.01;185;72;4037;0.383484764244
0.01;185;24;4037;0.394647875246
0.01;190;70;3926;0.384049995385
0.01;190;23;3926;0.395363282248
0.01;195;68;3801;0.388352739299
0.01;195;26;3801;0.396051468885
0.01;200;68;3686;0.388829995888
0.01;200;26;3686;0.396573409681
0.015;10;524;67849;0.455623423516
0.015;10;218;67849;0.470330675547
0.015;10;217;67849;0.470330725226
0.015;15;586;59340;0.46165794825
0.015;15;232;59340;0.476242768319
0.015;20;471;44622;0.462127436701
0.015;20;190;44622;0.476441941962
0.015;25;463;34344;0.448820549802
0.015;25;178;34344;0.469353964219
0.015;25;177;34344;0.46935478135
0.015;30;397;27508;0.452703784994
0.015;30;159;27508;0.471647648673
0.015;30;158;27508;0.471647824057
0.015;35;342;22707;0.452080137973
0.015;35;133;22707;0.471150472938
0.015;35;132;22707;0.471189560935
0.015;40;309;19203;0.454733832864
0.015;40;120;19203;0.475300257357
0.015;40;119;19203;0.475302460901
0.015;45;288;16656;0.45596172639
0.015;45;108;16656;0.47546421482
0.015;45;106;16656;0.47550275601
0.015;50;243;14593;0.461935258685
0.015;50;91;14593;0.481814345403
0.015;50;90;14593;0.481814798762
0.015;55;262;13075;0.4597168444
0.015;55;92;13075;0.481221990282
0.015;60;242;11794;0.460559583864
0.015;60;84;11794;0.482075707488
0.015;65;225;10680;0.45864622455
0.015;65;87;10680;0.480911263652
0.015;70;208;9784;0.462349510833
0.015;70;79;9784;0.483599897727
0.015;75;212;8976;0.462742846785
0.015;75;81;8976;0.483288344793
0.015;75;80;8976;0.484397116066
0.015;80;185;8253;0.467882388834
0.015;80;71;8253;0.488755539017
0.015;85;194;7666;0.46520916531
0.015;85;77;7666;0.48683575247
0.015;90;181;7173;0.465784179255
0.015;90;70;7173;0.487683163494
0.015;95;158;6707;0.470288894896
0.015;95;69;6707;0.492501431932
0.015;95;68;6707;0.492511691857
0.015;100;164;6294;0.464089632342
0.015;100;63;6294;0.487379284248
0.015;105;159;5933;0.46631691131
0.015;105;62;5933;0.48923567118
0.015;110;157;5577;0.466809145533
0.015;110;62;5577;0.489534298346
0.015;115;149;5289;0.468042744896
0.015;115;59;5289;0.489848365352
0.015;120;132;4981;0.468190087043
0.015;120;47;4981;0.489939142287
0.015;120;46;4981;0.489952150728
0.015;125;130;4736;0.463789793222
0.015;125;42;4736;0.491562826904
0.015;130;122;4492;0.464328459932
0.015;130;47;4492;0.492536158507
0.015;135;123;4294;0.465185006654
0.015;135;48;4294;0.493293345908
0.015;140;123;4122;0.466077451709
0.015;140;43;4122;0.493906944821
0.015;145;116;3923;0.467118606768
0.015;145;46;3923;0.493731771391
0.015;150;107;3776;0.477727668552
0.015;150;41;3776;0.497362493414
0.015;155;99;3603;0.46903445225
0.015;155;40;3603;0.493279125662
0.015;155;39;3603;0.4940925395
0.015;160;100;3472;0.470142899089
0.015;160;38;3472;0.493306749299
0.015;160;37;3472;0.493916504614
0.015;165;96;3331;0.479281644662
0.015;165;33;3331;0.498620143581
0.015;170;99;3213;0.478991737554
0.015;170;36;3213;0.499165778475
0.015;175;105;3104;0.468241557835
0.015;175;38;3104;0.494657797827
0.015;180;104;2995;0.469886973517
0.015;180;41;2995;0.494927668797
0.015;180;40;2995;0.495106619388
0.015;185;106;2896;0.468678426219
0.015;185;36;2896;0.49531560884
0.015;190;99;2807;0.479457656679
0.015;190;36;2807;0.501032402623
0.015;195;102;2712;0.470490144189
0.015;195;36;2712;0.494714250873
0.015;200;95;2619;0.470648812472
0.015;200;35;2619;0.494880558836
0.02;10;590;57300;0.489651946019
0.02;10;225;57300;0.507024353469
0.02;10;224;57300;0.507025085464
0.02;15;724;49426;0.491671251896
0.02;15;243;49426;0.509758385381
0.02;20;603;37165;0.488252700223
