dispth;eth;comnum;vcount;modularity
0.01;10;409;70461;0.372327233744
0.01;10;138;70461;0.382221093443
0.01;15;309;45397;0.370520120116
0.01;15;92;45397;0.379695019314
0.01;20;258;32082;0.369537559514
0.01;20;69;32082;0.379443146032
0.01;25;198;24454;0.369369830593
0.01;25;52;24454;0.378992724312
0.01;30;164;19567;0.368047618048
0.01;30;52;19567;0.376943874362
0.01;35;151;16215;0.368076633431
0.01;35;45;16215;0.377795560064
0.01;40;130;13834;0.374753955567
0.01;40;43;13834;0.379508500649
0.01;45;119;11967;0.369735931085
0.01;45;41;11967;0.379514078548
0.01;50;115;10597;0.371007743401
0.01;50;38;10597;0.380518662744
0.01;55;110;9441;0.371624008422
0.01;55;36;9441;0.381458289038
0.01;60;109;8455;0.372798566605
0.01;60;32;8455;0.382551818726
0.01;65;94;7679;0.374172854107
0.01;65;33;7679;0.383821019824
0.01;70;91;7030;0.375373142988
0.01;70;32;7030;0.384452539046
0.01;75;85;6423;0.375541611469
0.01;75;31;6423;0.384851797465
0.01;80;76;5919;0.376521848667
0.01;80;28;5919;0.38636499142
0.01;85;72;5526;0.376225919705
0.01;85;26;5526;0.387735821692
0.01;90;63;5163;0.378931424798
0.01;90;27;5163;0.388741156987
0.01;95;64;4836;0.379406165443
0.01;95;25;4836;0.389917417696
0.01;100;65;4543;0.380191770569
0.01;100;23;4543;0.391236633817
0.01;105;61;4290;0.382909085995
0.01;105;25;4290;0.392992218211
0.01;105;24;4290;0.393013875117
0.01;110;57;4046;0.383794835118
0.01;110;21;4046;0.394035467171
0.01;110;20;4046;0.394039561556
0.01;115;58;3847;0.384504094913
0.01;115;20;3847;0.394936412464
0.01;120;58;3668;0.385864579571
0.01;120;20;3668;0.395878059317
0.01;125;58;3493;0.386306905708
0.01;125;15;3493;0.39674577032
0.01;130;55;3344;0.387520696059
0.01;130;19;3344;0.398245235427
0.01;135;56;3174;0.38769587538
0.01;135;18;3174;0.398319666983
0.01;140;53;3014;0.383795665767
0.01;140;17;3014;0.393922409862
0.01;145;53;2882;0.384178571533
0.01;145;19;2882;0.394161483677
0.01;145;18;2882;0.3942869198
0.01;150;55;2767;0.385004463974
0.01;150;18;2767;0.394329038332
0.01;155;54;2674;0.385667107741
0.01;155;21;2674;0.395591810082
0.01;155;20;2674;0.39567492993
0.01;160;50;2571;0.386637314394
0.01;160;21;2571;0.396568253328
0.01;165;49;2468;0.387821701633
0.01;165;19;2468;0.397730989818
0.01;170;48;2387;0.388513096336
0.01;170;20;2387;0.398485185128
0.01;175;50;2293;0.389308358661
0.01;175;21;2293;0.399286471383
0.01;175;20;2293;0.399331050796
0.01;180;51;2226;0.389836001874
0.01;180;16;2226;0.398973152745
0.01;185;49;2163;0.390908133265
0.01;185;16;2163;0.400206674485
0.01;190;50;2106;0.391603703552
0.01;190;16;2106;0.401187676557
0.01;195;48;2044;0.392620454295
0.01;195;16;2044;0.402379802295
0.01;200;47;1984;0.393805389058
0.01;200;16;1984;0.403323182462
0.015;10;636;54485;0.458638309164
0.015;10;249;54485;0.47648903849
0.015;10;248;54485;0.478087205715
0.015;15;440;34826;0.46843645506
0.015;15;167;34826;0.482255228971
0.015;20;339;24349;0.467952784746
0.015;20;131;24349;0.481636788751
0.015;25;280;18399;0.471300805237
0.015;25;98;18399;0.484388394456
0.015;30;233;14551;0.460034493299
0.015;30;83;14551;0.481089498166
0.015;35;213;11968;0.465086529019
0.015;35;70;11968;0.484854665948
0.015;40;191;10171;0.463808412096
0.015;40;68;10171;0.485163805688
0.015;45;178;8775;0.484659146435
0.015;45;63;8775;0.49684036006
0.015;45;61;8775;0.496971527664
0.015;50;159;7702;0.485494894439
0.015;50;59;7702;0.501322786449
0.015;55;147;6824;0.481916532334
0.015;55;64;6824;0.499561778107
0.015;55;63;6824;0.500466847479
0.015;60;157;6085;0.473175489273
0.015;60;61;6085;0.50307974727
0.015;60;60;6085;0.503833557171
0.015;65;145;5478;0.475307803186
0.015;65;57;5478;0.495195208762
0.015;65;56;5478;0.495908697703
0.015;70;139;5004;0.48699409903
0.015;70;57;5004;0.50750893483
0.015;70;56;5004;0.507959457294
0.015;75;127;4543;0.488674355594
0.015;75;58;4543;0.507135048831
0.015;75;57;4543;0.507164390827
0.015;80;122;4179;0.490956360246
0.015;80;51;4179;0.508735554388
0.015;80;49;4179;0.508772443677
0.015;85;112;3878;0.490734591605
0.015;85;47;3878;0.509965372265
0.015;85;46;3878;0.509997019202
