dispth;eth;comnum;vcount;modularity
0.01;10;144;94887;0.348990563123
0.01;10;10;94887;0.351389035215
0.01;15;247;91407;0.351083268539
0.01;15;53;91407;0.353047640929
0.01;20;340;88121;0.352352478399
0.01;20;93;88121;0.354086571094
0.01;25;409;85443;0.352977845182
0.01;25;110;85443;0.354654689915
0.01;30;423;80252;0.353291758998
0.01;30;122;80252;0.354631686757
0.01;35;427;71026;0.352929543305
0.01;35;126;71026;0.354369864525
0.01;35;125;71026;0.354370162944
0.01;40;403;61691;0.352171553861
0.01;40;110;61691;0.353686491292
0.01;45;375;54057;0.351418398732
0.01;45;93;54057;0.352917584288
0.01;50;358;48022;0.350638778906
0.01;50;100;48022;0.352365493732
0.01;55;341;43079;0.35059449489
0.01;55;100;43079;0.352273843244
0.01;60;313;38919;0.35012178933
0.01;60;94;38919;0.351885434253
0.01;65;295;35560;0.349769715703
0.01;65;82;35560;0.351501461618
0.01;70;304;32486;0.348493913675
0.01;70;71;32486;0.350311667109
0.01;75;285;30068;0.348286302333
0.01;75;70;30068;0.349803604476
0.01;75;69;30068;0.349804544573
0.01;80;268;27941;0.347974257331
0.01;80;69;27941;0.349261939042
0.01;85;260;26034;0.347859367421
0.01;85;68;26034;0.349393877061
0.01;90;248;24379;0.348162121867
0.01;90;65;24379;0.349455523002
0.01;95;224;22830;0.346897531554
0.01;95;72;22830;0.349811605883
0.01;100;210;21454;0.347369019856
0.01;100;60;21454;0.348655504715
0.01;105;210;20236;0.345738464996
0.01;105;60;20236;0.347551495014
0.01;110;205;19169;0.347573286307
0.01;110;59;19169;0.350896559473
0.01;115;204;18154;0.345984741955
0.01;115;59;18154;0.347743724356
0.01;120;188;17286;0.345570839264
0.01;120;57;17286;0.346992998945
0.01;125;185;16490;0.347205207118
0.01;125;56;16490;0.348658126547
0.01;130;179;15803;0.346539711644
0.01;130;59;15803;0.349549869879
0.01;130;58;15803;0.349622126526
0.01;135;180;15089;0.346518822249
0.01;135;57;15089;0.349462859803
0.01;140;180;14422;0.34654854089
0.01;140;56;14422;0.349670558191
0.01;145;168;13815;0.346110802898
0.01;145;57;13815;0.348876653534
0.01;150;171;13304;0.346419331635
0.01;150;55;13304;0.349685578953
0.01;155;160;12799;0.346643901036
0.01;155;50;12799;0.34999341043
0.01;155;49;12799;0.350071039098
0.01;160;151;12338;0.346620460065
0.01;160;53;12338;0.349921347038
0.01;165;147;11881;0.34692316559
0.01;165;50;11881;0.350218243071
0.01;170;145;11497;0.347058456644
0.01;170;50;11497;0.350242225041
0.01;175;138;11100;0.347126007115
0.01;175;48;11100;0.349492979777
0.01;180;135;10737;0.347803419483
0.01;180;44;10737;0.349680388386
0.01;185;131;10400;0.347386878119
0.01;185;38;10400;0.349782621774
0.01;190;126;10064;0.347206988929
0.01;190;38;10064;0.349751337188
0.01;195;122;9739;0.346805307179
0.01;195;33;9739;0.349626394409
0.01;200;122;9456;0.347366303298
0.01;200;36;9456;0.350338269867
0.015;10;240;79581;0.443428768778
0.015;10;76;79581;0.452826137068
0.015;15;358;74595;0.450726254583
0.015;15;153;74595;0.460125762297
0.015;20;487;71076;0.456021645297
0.015;20;211;71076;0.465621646056
0.015;25;557;68433;0.459690312829
